Sno,pc_code,pc_description,country_code,country_name,unit,quantity,norm_quantity,pc_type,organisation,bond,Class_Label
455,I2,Inorganic_Chemicals,5423,U_S_A,Kgs,4.23E+08,422835835,Chemical_Industry,Tamimi_Group,70,v61
456,I2,Inorganic_Chemicals,10077,China_P_Rp,Kgs,4.97E+08,497476180,Chemical_Industry,Armada_Group,67,v64
457,I2,Inorganic_Chemicals,10187,Indonesia,Kgs,9.10E+07,91008741,Chemical_Industry,Pelikan,67,v27
458,I2,Inorganic_Chemicals,10217,Korea_Rp,Kgs,5.47E+08,546979241,Chemical_Industry,Bubang_Techron_Co.,42,v36
459,I2,Inorganic_Chemicals,11351,Saudi_Arab,Kgs,4.46E+08,445866328,Chemical_Industry,ERKE,70,v44
460,I2,Inorganic_Chemicals,11419,U_Arab_Emts,Kgs,3.27E+08,327487801,Chemical_Industry,Astra_International,36,v30
461,I2,Inorganic_Chemicals,13147,Germany,Kgs,4.78E+07,47775598,Chemical_Industry,Bubang_Techron_Co.,28,v33
462,I2,Inorganic_Chemicals,14389,Switzerland,Kgs,1046202,1046202,Chemical_Industry,Nehmeh,69,v14
463,I3,Organic_Chemicals,5423,U_S_A,Kgs,5.65E+08,564807512,Chemical_Industry,Tamimi_Group,70,v66
464,I3,Organic_Chemicals,10077,China_P_Rp,Kgs,1.09E+09,1091734339,Chemical_Industry,Armada_Group,67,v72
465,I3,Organic_Chemicals,10187,Indonesia,Kgs,7.55E+07,75457951,Chemical_Industry,Pelikan,67,v41
466,I3,Organic_Chemicals,10217,Korea_Rp,Kgs,5.98E+08,598263570,Chemical_Industry,Bubang_Techron_Co.,42,v67
467,I3,Organic_Chemicals,11351,Saudi_Arab,Kgs,1.88E+09,1878900243,Chemical_Industry,Armada_Group,70,v72
468,I3,Organic_Chemicals,11419,U_Arab_Emts,Kgs,2.72E+07,27245426,Chemical_Industry,Pelikan,36,v24
469,I3,Organic_Chemicals,13147,Germany,Kgs,4.07E+08,406618872,Chemical_Industry,American_Gem_Society,28,v63
470,I3,Organic_Chemicals,14389,Switzerland,Kgs,1.27E+07,12706582,Chemical_Industry,ERKE,69,v37
471,I7,Residul_Chemicl_And_Alled_Prod,3291,Nigeria,Na,9.10E+07,3059822163,Chemical_Industry,Astra_International,19,v1
472,I7,Residul_Chemicl_And_Alled_Prod,5423,U_S_A,Na,9.10E+07,3059822163,Chemical_Industry,Bubang_Techron_Co.,70,v68
473,I7,Residul_Chemicl_And_Alled_Prod,10077,China_P_Rp,Na,9.10E+07,3059822163,Chemical_Industry,Nehmeh,67,v72
474,I7,Residul_Chemicl_And_Alled_Prod,10187,Indonesia,Na,9.10E+07,3059822163,Chemical_Industry,Tamimi_Group,67,v34
475,I7,Residul_Chemicl_And_Alled_Prod,10217,Korea_Rp,Na,9.10E+07,3059822163,Chemical_Industry,Armada_Group,42,v59
476,I7,Residul_Chemicl_And_Alled_Prod,11351,Saudi_Arab,Na,9.10E+07,3059822163,Chemical_Industry,Pelikan,70,v50
477,I7,Residul_Chemicl_And_Alled_Prod,11419,U_Arab_Emts,Na,9.10E+07,3059822163,Chemical_Industry,Bubang_Techron_Co.,36,v23
478,I7,Residul_Chemicl_And_Alled_Prod,13147,Germany,Na,9.10E+07,3059822163,Chemical_Industry,Armada_Group,28,v63
479,I7,Residul_Chemicl_And_Alled_Prod,14389,Switzerland,Na,9.10E+07,3059822163,Chemical_Industry,Pelikan,69,v26
480,K8,Plastic_Raw_Materials,3291,Nigeria,Ton,9279,8417769.615,plastics_and_paper,Nigeria_Customs_Service,19,v21
481,K8,Plastic_Raw_Materials,5423,U_S_A,Ton,368489,334287693.5,plastics_and_paper,American_Plastics_Council,70,v67
482,K8,Plastic_Raw_Materials,10077,China_P_Rp,Ton,650244,589891603.1,plastics_and_paper,Trands,67,v70
483,K8,Plastic_Raw_Materials,10187,Indonesia,Ton,21140,19177890.9,plastics_and_paper,Pos_Indonesia,67,v25
484,K8,Plastic_Raw_Materials,10217,Korea_Rp,Ton,741734,672889958.8,plastics_and_paper,POSCO,42,v72
485,K8,Plastic_Raw_Materials,11351,Saudi_Arab,Ton,760178,689622078.9,plastics_and_paper,Oryx_GTL,70,v70
486,K8,Plastic_Raw_Materials,11419,U_Arab_Emts,Ton,576252,522767170.6,plastics_and_paper,Bin_Quraya,36,v67
487,K8,Plastic_Raw_Materials,13147,Germany,Ton,198691,180249494.8,plastics_and_paper,SHUAA_Capital,28,v64
488,K8,Plastic_Raw_Materials,14389,Switzerland,Ton,2251,2042073.435,plastics_and_paper,Omega_SA,69,v21
489,L3,Iron_And_Steel,3291,Nigeria,Ton,304,275784.24,Ores_and_minerals,Transmission_Company_of_Nigeria,19,v4
490,L3,Iron_And_Steel,5423,U_S_A,Ton,895917,812762463.6,Ores_and_minerals,American_Iron_&_Steel_Institute,70,v63
491,L3,Iron_And_Steel,10077,China_P_Rp,Ton,2059528,1868372909,Ores_and_minerals,China_Universal,67,v72
492,L3,Iron_And_Steel,10187,Indonesia,Ton,417656,378891258.4,Ores_and_minerals,Trans_Corp,67,v60
493,L3,Iron_And_Steel,10217,Korea_Rp,Ton,2235821,2028303274,Ores_and_minerals,Hyundai_Oilbank,42,v72
494,L3,Iron_And_Steel,11351,Saudi_Arab,Ton,29812,27044999.22,Ores_and_minerals,Saudi_steel,70,v26
495,L3,Iron_And_Steel,11419,U_Arab_Emts,Ton,823205,746799227.9,Ores_and_minerals,Al-Muhaidib,36,v61
496,L3,Iron_And_Steel,13147,Germany,Ton,252845,229377191.3,Ores_and_minerals,DP_World,28,v60
497,L3,Iron_And_Steel,14389,Switzerland,Ton,7080,6422869.8,Ores_and_minerals,Charriol,69,v20
498,L4,Products_Of_Iron_And_Steel,3291,Nigeria,Na,9.10E+07,3059822163,Ores_and_minerals,Transmission_Company_of_Nigeria,19,v2
499,L4,Products_Of_Iron_And_Steel,5423,U_S_A,Na,9.10E+07,3059822163,Ores_and_minerals,American_Iron_&_Steel_Institute,70,v60
500,L4,Products_Of_Iron_And_Steel,10077,China_P_Rp,Na,9.10E+07,3059822163,Ores_and_minerals,Tencent,67,v72
501,L4,Products_Of_Iron_And_Steel,10187,Indonesia,Na,9.10E+07,3059822163,Ores_and_minerals,Megatech,67,v25
502,L4,Products_Of_Iron_And_Steel,10217,Korea_Rp,Na,9.10E+07,3059822163,Ores_and_minerals,Hyundai_Oilbank,42,v60
503,L4,Products_Of_Iron_And_Steel,11351,Saudi_Arab,Na,9.10E+07,3059822163,Ores_and_minerals,Saudi_steel,70,v14
504,L4,Products_Of_Iron_And_Steel,11419,U_Arab_Emts,Na,9.10E+07,3059822163,Ores_and_minerals,Al-Muhaidib,36,v24
505,L4,Products_Of_Iron_And_Steel,13147,Germany,Na,9.10E+07,3059822163,Ores_and_minerals,DP_World,28,v61
506,L4,Products_Of_Iron_And_Steel,14389,Switzerland,Na,9.10E+07,3059822163,Ores_and_minerals,Charriol,69,v22
507,M3,Auto_Components/Parts,3291,Nigeria,Na,9.10E+07,3059822163,Manifacutred_goods,Nigerian_Electricity_Regulatory_Commission,19,v1
508,M3,Auto_Components/Parts,5423,U_S_A,Na,9.10E+07,3059822163,Manifacutred_goods,Electrics_Representative_Association,70,v56
509,M3,Auto_Components/Parts,10077,China_P_Rp,Na,9.10E+07,3059822163,Manifacutred_goods,Fushi_Copperweld,67,v70
510,M3,Auto_Components/Parts,10187,Indonesia,Na,9.10E+07,3059822163,Manifacutred_goods,Perusahaan_Listrik_Negara,67,v38
511,M3,Auto_Components/Parts,10217,Korea_Rp,Na,9.10E+07,3059822163,Manifacutred_goods,Kumho_Tire,42,v67
512,M3,Auto_Components/Parts,11351,Saudi_Arab,Na,9.10E+07,3059822163,Manifacutred_goods,Saudina,70,v1
513,M3,Auto_Components/Parts,11419,U_Arab_Emts,Na,9.10E+07,3059822163,Manifacutred_goods,Kahramaa,36,v12
514,M3,Auto_Components/Parts,13147,Germany,Na,9.10E+07,3059822163,Manifacutred_goods,Advanced_Electronics_Company_Limited,28,v67
515,M3,Auto_Components/Parts,14389,Switzerland,Na,9.10E+07,3059822163,Manifacutred_goods,Etisalat,69,v12
516,N4,Electric_Machinery_And_Equipme,3291,Nigeria,Na,9.10E+07,3059822163,Manifacutred_goods,Ascom,19,v1
517,N4,Electric_Machinery_And_Equipme,5423,U_S_A,Na,9.10E+07,3059822163,Manifacutred_goods,National_Horticultural_Research_Institute,70,v72
518,N4,Electric_Machinery_And_Equipme,10077,China_P_Rp,Na,9.10E+07,3059822163,Manifacutred_goods,Air_China,67,v72
519,N4,Electric_Machinery_And_Equipme,10187,Indonesia,Na,9.10E+07,3059822163,Manifacutred_goods,Unilever_Indonesia,67,v27
520,N4,Electric_Machinery_And_Equipme,10217,Korea_Rp,Na,9.10E+07,3059822163,Manifacutred_goods,Zagrosjet,42,v63
521,N4,Electric_Machinery_And_Equipme,11191,Iraq,Na,9.10E+07,3059822163,Manifacutred_goods,Hyundai_Rotem,47,v1
522,N4,Electric_Machinery_And_Equipme,11351,Saudi_Arab,Na,9.10E+07,3059822163,Manifacutred_goods,Saudina,70,v3
523,N4,Electric_Machinery_And_Equipme,11419,U_Arab_Emts,Na,9.10E+07,3059822163,Manifacutred_goods,Nakilat,36,v23
524,N4,Electric_Machinery_And_Equipme,13147,Germany,Na,9.10E+07,3059822163,Manifacutred_goods,Almarai,28,v66
525,N4,Electric_Machinery_And_Equipme,14389,Switzerland,Na,9.10E+07,3059822163,Manifacutred_goods,Tamweel,69,v31
526,N6,Indl._Machnry_For_Dairy_Etc,3291,Nigeria,Na,9.10E+07,3059822163,Manifacutred_goods,Création_Baumann,19,v4
527,N6,Indl._Machnry_For_Dairy_Etc,5423,U_S_A,Na,9.10E+07,3059822163,Manifacutred_goods,Air_Transport_Association,70,v66
528,N6,Indl._Machnry_For_Dairy_Etc,10077,China_P_Rp,Na,9.10E+07,3059822163,Manifacutred_goods,Air_China,67,v73
529,N6,Indl._Machnry_For_Dairy_Etc,10187,Indonesia,Na,9.10E+07,3059822163,Manifacutred_goods,Airfast_Indonesia,67,v26
530,N6,Indl._Machnry_For_Dairy_Etc,10217,Korea_Rp,Na,9.10E+07,3059822163,Manifacutred_goods,Asiana_Airlines,42,v65
531,N6,Indl._Machnry_For_Dairy_Etc,11191,Iraq,Na,9.10E+07,3059822163,Manifacutred_goods,Qatar_Amiri_Flight,47,v1
532,N6,Indl._Machnry_For_Dairy_Etc,11351,Saudi_Arab,Na,9.10E+07,3059822163,Manifacutred_goods,Flynas,70,v13
533,N6,Indl._Machnry_For_Dairy_Etc,11419,U_Arab_Emts,Na,9.10E+07,3059822163,Manifacutred_goods,Air_Arabia,36,v22
534,N6,Indl._Machnry_For_Dairy_Etc,13147,Germany,Na,9.10E+07,3059822163,Manifacutred_goods,Crossair,28,v72
535,N6,Indl._Machnry_For_Dairy_Etc,14389,Switzerland,Na,9.10E+07,3059822163,Manifacutred_goods,Alliance_of_Automobile_Manufacturers,69,v61
536,O4,"Aircraft,_Spacecraft_And_Parts",5423,U_S_A,Na,9.10E+07,3059822163,Manifacutred_goods,BYD_Auto,70,v76
537,O4,"Aircraft,_Spacecraft_And_Parts",10077,China_P_Rp,Na,9.10E+07,3059822163,Manifacutred_goods,Semen_Indonesia,67,v17
538,O4,"Aircraft,_Spacecraft_And_Parts",10187,Indonesia,Na,9.10E+07,3059822163,Manifacutred_goods,Amorepacific_Corporation,67,v14
539,O4,"Aircraft,_Spacecraft_And_Parts",10217,Korea_Rp,Na,9.10E+07,3059822163,Manifacutred_goods,Aramex,42,v11
540,O4,"Aircraft,_Spacecraft_And_Parts",11351,Saudi_Arab,Na,9.10E+07,3059822163,Manifacutred_goods,National_Agency_For_Science_and_Engineering_Infrastructure,70,v36
541,O4,"Aircraft,_Spacecraft_And_Parts",11419,U_Arab_Emts,Na,9.10E+07,3059822163,Manifacutred_goods,American_Hardware_Manufacturers_Association,36,v16
542,O4,"Aircraft,_Spacecraft_And_Parts",13147,Germany,Na,9.10E+07,3059822163,Manifacutred_goods,Dashang_Group,28,v54
543,O4,"Aircraft,_Spacecraft_And_Parts",14389,Switzerland,Na,9.10E+07,3059822163,Manifacutred_goods,Indocement_Tunggal_Prakarsa,69,v22
544,O7,"Ship,_Boat_And_Floating_Struct",5423,U_S_A,Na,9.10E+07,3059822163,Manifacutred_goods,Gravity,70,v38
545,O7,"Ship,_Boat_And_Floating_Struct",10077,China_P_Rp,Na,9.10E+07,3059822163,Manifacutred_goods,GSSG_Holding,67,v72
546,O7,"Ship,_Boat_And_Floating_Struct",10187,Indonesia,Na,9.10E+07,3059822163,Manifacutred_goods,Kingdom_Holding_Company,67,v62
547,O7,"Ship,_Boat_And_Floating_Struct",10217,Korea_Rp,Na,9.10E+07,3059822163,Manifacutred_goods,Burhani,42,v60
548,O7,"Ship,_Boat_And_Floating_Struct",11419,U_Arab_Emts,Na,9.10E+07,3059822163,Manifacutred_goods,Arctic,36,v51
549,O7,"Ship,_Boat_And_Floating_Struct",13147,Germany,Na,9.10E+07,3059822163,Manifacutred_goods,National_Agency_For_Science_and_Engineering_Infrastructure,28,v34
550,O7,"Ship,_Boat_And_Floating_Struct",14389,Switzerland,Na,9.10E+07,3059822163,Manifacutred_goods,Electronic_Industries_Association,69,v1
551,O9,"Computer_Hardware,_Peripherals",3291,Nigeria,Na,9.10E+07,3059822163,Manifacutred_goods,HiSilicon,19,v1
552,O9,"Computer_Hardware,_Peripherals",5423,U_S_A,Na,9.10E+07,3059822163,Manifacutred_goods,Telkomsel,70,v62
553,O9,"Computer_Hardware,_Peripherals",10077,China_P_Rp,Na,9.10E+07,3059822163,Manifacutred_goods,CAS_Corporation,67,v76
554,O9,"Computer_Hardware,_Peripherals",10187,Indonesia,Na,9.10E+07,3059822163,Manifacutred_goods,Al_Jazeera_Media_Network,67,v27
555,O9,"Computer_Hardware,_Peripherals",10217,Korea_Rp,Na,9.10E+07,3059822163,Manifacutred_goods,Saudi_Telecom_Company,42,v29
556,O9,"Computer_Hardware,_Peripherals",11351,Saudi_Arab,Na,9.10E+07,3059822163,Manifacutred_goods,Emirates_Integrated_Telecommunications_Company_(du),70,v1
557,O9,"Computer_Hardware,_Peripherals",11419,U_Arab_Emts,Na,9.10E+07,3059822163,Manifacutred_goods,Digitec,36,v17
558,O9,"Computer_Hardware,_Peripherals",13147,Germany,Na,9.10E+07,3059822163,Manifacutred_goods,National_Agency_For_Science_and_Engineering_Infrastructure,28,v30
559,O9,"Computer_Hardware,_Peripherals",14389,Switzerland,Na,9.10E+07,3059822163,Manifacutred_goods,American_Electronics_Association,69,v13
560,P1,Consumer_Electronics,3291,Nigeria,Na,9.10E+07,3059822163,Manifacutred_goods,HiSilicon,19,v1
561,P1,Consumer_Electronics,5423,U_S_A,Na,9.10E+07,3059822163,Manifacutred_goods,Telkomsel,70,v34
562,P1,Consumer_Electronics,10077,China_P_Rp,Na,9.10E+07,3059822163,Manifacutred_goods,CAS_Corporation,67,v72
563,P1,Consumer_Electronics,10187,Indonesia,Na,9.10E+07,3059822163,Manifacutred_goods,Al_Jazeera_Media_Network,67,v23
564,P1,Consumer_Electronics,10217,Korea_Rp,Na,9.10E+07,3059822163,Manifacutred_goods,Integrated_Telecom_Company,42,v53
565,P1,Consumer_Electronics,11351,Saudi_Arab,Na,9.10E+07,3059822163,Manifacutred_goods,Emirates_Integrated_Telecommunications_Company_(du),70,v1
566,P1,Consumer_Electronics,11419,U_Arab_Emts,Na,9.10E+07,3059822163,Manifacutred_goods,Digitec,36,v20
567,P1,Consumer_Electronics,13147,Germany,Na,9.10E+07,3059822163,Manifacutred_goods,National_Agency_For_Science_and_Engineering_Infrastructure,28,v26
568,P1,Consumer_Electronics,14389,Switzerland,Na,9.10E+07,3059822163,Manifacutred_goods,Alliance_for_Telecommunications_Industry_Solutions-_US,69,v19
569,P2,Electronics_Components,3291,Nigeria,Na,9.10E+07,3059822163,Manifacutred_goods,Haier,19,v1
570,P2,Electronics_Components,5423,U_S_A,Na,9.10E+07,3059822163,Manifacutred_goods,Indosat,70,v61
571,P2,Electronics_Components,10077,China_P_Rp,Na,9.10E+07,3059822163,Manifacutred_goods,Hansol,67,v76
572,P2,Electronics_Components,10187,Indonesia,Na,9.10E+07,3059822163,Manifacutred_goods,Al_Jazeera_Media_Network,67,v23
573,P2,Electronics_Components,10217,Korea_Rp,Na,9.10E+07,3059822163,Manifacutred_goods,Saudi_Telecom_Company,42,v68
574,P2,Electronics_Components,11351,Saudi_Arab,Na,9.10E+07,3059822163,Manifacutred_goods,Etisalat,70,v1
575,P2,Electronics_Components,11419,U_Arab_Emts,Na,9.10E+07,3059822163,Manifacutred_goods,Oscilloquartz,36,v24
576,P2,Electronics_Components,13147,Germany,Na,9.10E+07,3059822163,Manifacutred_goods,National_Agency_For_Science_and_Engineering_Infrastructure,28,v64
577,P2,Electronics_Components,14389,Switzerland,Na,9.10E+07,3059822163,Manifacutred_goods,Electronic_Industries_Association,69,v28
578,P3,Electronics_Instruments,3291,Nigeria,Na,9.10E+07,3059822163,Manifacutred_goods,HiSilicon,19,v1
579,P3,Electronics_Instruments,5423,U_S_A,Na,9.10E+07,3059822163,Manifacutred_goods,Telkomsel,70,v67
580,P3,Electronics_Instruments,10077,China_P_Rp,Na,9.10E+07,3059822163,Manifacutred_goods,CAS_Corporation,67,v72
581,P3,Electronics_Instruments,10187,Indonesia,Na,9.10E+07,3059822163,Manifacutred_goods,Al_Jazeera_Media_Network,67,v29
582,P3,Electronics_Instruments,10217,Korea_Rp,Na,9.10E+07,3059822163,Manifacutred_goods,Saudi_Telecom_Company,42,v60
583,P3,Electronics_Instruments,11351,Saudi_Arab,Na,9.10E+07,3059822163,Manifacutred_goods,Emirates_Integrated_Telecommunications_Company_(du),70,v1
584,P3,Electronics_Instruments,11419,U_Arab_Emts,Na,9.10E+07,3059822163,Manifacutred_goods,Digitec,36,v39
585,P3,Electronics_Instruments,13147,Germany,Na,9.10E+07,3059822163,Manifacutred_goods,National_Agency_For_Science_and_Engineering_Infrastructure,28,v67
586,P3,Electronics_Instruments,14389,Switzerland,Na,9.10E+07,3059822163,Manifacutred_goods,American_Electronics_Association,69,v33
587,P4,Telecom_Instruments,3291,Nigeria,Na,9.10E+07,3059822163,Manifacutred_goods,HiSilicon,19,v1
588,P4,Telecom_Instruments,5423,U_S_A,Na,9.10E+07,3059822163,Manifacutred_goods,Telkomsel,70,v61
589,P4,Telecom_Instruments,10077,China_P_Rp,Na,9.10E+07,3059822163,Manifacutred_goods,CAS_Corporation,67,v85
590,P4,Telecom_Instruments,10187,Indonesia,Na,9.10E+07,3059822163,Manifacutred_goods,Al_Jazeera_Media_Network,67,v21
591,P4,Telecom_Instruments,10217,Korea_Rp,Na,9.10E+07,3059822163,Manifacutred_goods,Integrated_Telecom_Company,42,v72
592,P4,Telecom_Instruments,11351,Saudi_Arab,Na,9.10E+07,3059822163,Manifacutred_goods,Emirates_Integrated_Telecommunications_Company_(du),70,v1
593,P4,Telecom_Instruments,11419,U_Arab_Emts,Na,9.10E+07,3059822163,Manifacutred_goods,Digitec,36,v15
594,P4,Telecom_Instruments,13147,Germany,Na,9.10E+07,3059822163,Manifacutred_goods,National_Agency_For_Science_and_Engineering_Infrastructure,28,v31
595,P4,Telecom_Instruments,14389,Switzerland,Na,9.10E+07,3059822163,Manifacutred_goods,Alliance_for_Telecommunications_Industry_Solutions-_US,69,v14
596,S5,Petroleum:_Crude,3291,Nigeria,Ton,1.77E+07,16065664844,Ores_and_minerals,Petroleum_Product_Pricing_Regulatory_Agency,19,v81
597,S5,Petroleum:_Crude,10187,Indonesia,Ton,544764,494201729.3,Ores_and_minerals,MedcoEnergi,67,v56
598,S5,Petroleum:_Crude,10217,Korea_Rp,Ton,268670,243733394,Ores_and_minerals,"HCT_Co.,_Ltd.",42,v39
599,S5,Petroleum:_Crude,11191,Iraq,Ton,3.78E+07,34254393879,Ores_and_minerals,Missan_Oil_Company,47,v85
600,S5,Petroleum:_Crude,11351,Saudi_Arab,Ton,3.93E+07,35683589457,Ores_and_minerals,RasGas,70,v85
601,S5,Petroleum:_Crude,11419,U_Arab_Emts,Ton,1.93E+07,17545829705,Ores_and_minerals,Aldrees_Petroleum_and_Transport_Services,36,v81
602,S5,Petroleum:_Crude,13147,Germany,Ton,9,8164.665,Ores_and_minerals,Dana_Gas,28,v1
603,S6,Petroleum_Products,3291,Nigeria,Ton,2309663,2095291629,Ores_and_minerals,Petroleum_Product_Pricing_Regulatory_Agency,19,v68
604,S6,Petroleum_Products,5423,U_S_A,Ton,9976229,9050285305,Ores_and_minerals,American_Petroleum_Institute,70,v72
605,S6,Petroleum_Products,10077,China_P_Rp,Ton,920413,834984867.4,Ores_and_minerals,China_National_Petroleum_Corporation,67,v60
606,S6,Petroleum_Products,10187,Indonesia,Ton,306647,278185558.7,Ores_and_minerals,MedcoEnergi,67,v39
607,S6,Petroleum_Products,10217,Korea_Rp,Ton,922431,836815566.7,Ores_and_minerals,"HCT_Co.,_Ltd.",42,v66
608,S6,Petroleum_Products,11191,Iraq,Ton,52854,47948355.99,Ores_and_minerals,Iraq_National_Oil_Company,47,v22
609,S6,Petroleum_Products,11351,Saudi_Arab,Ton,7486205,6791372883,Ores_and_minerals,RasGas,70,v72
610,S6,Petroleum_Products,11419,U_Arab_Emts,Ton,6540456,5933403576,Ores_and_minerals,Petro_Rabigh,36,v73
611,S6,Petroleum_Products,13147,Germany,Ton,14578,13224942.93,Ores_and_minerals,Dana_Gas,28,v23
612,S6,Petroleum_Products,14389,Switzerland,Ton,373,338380.005,Ores_and_minerals,Transocean,69,v9
