pc_code,pc_description,unit,country_code,quantity,value,pc_type,country_name
L2,Other_Plastic_Items,Na,10217,NA,39.276408,plastics_and_paper,Korea_Rp
L2,Other_Plastic_Items,Na,10245,NA,1.985079,plastics_and_paper,Malaysia
L2,Other_Plastic_Items,Na,10437,NA,2.176496,plastics_and_paper,Vietnam_Soc_Rep
L2,Other_Plastic_Items,Na,11301,NA,0.000317,plastics_and_paper,Oman
L2,Other_Plastic_Items,Na,11351,NA,0.020569,plastics_and_paper,Saudi_Arab
L2,Other_Plastic_Items,Na,11419,NA,4.075694,plastics_and_paper,U_Arab_Emts
L2,Other_Plastic_Items,Na,13147,NA,23.056323,plastics_and_paper,Germany
L2,Other_Plastic_Items,Na,13421,NA,6.916468,plastics_and_paper,U_K
L2,Other_Plastic_Items,Na,14389,NA,1.463409,plastics_and_paper,Switzerland
L3,Iron_And_Steel,Ton,3291,7933,3.721179,Ores_and_minerals,Nigeria
L3,Iron_And_Steel,Ton,5423,538472,357.694302,Ores_and_minerals,U_S_A
L3,Iron_And_Steel,Ton,10077,3756643,2713.351982,Ores_and_minerals,China_P_Rp
L3,Iron_And_Steel,Ton,10179,5029,5.707626,Ores_and_minerals,Hong_Kong
L3,Iron_And_Steel,Ton,10187,184388,114.174196,Ores_and_minerals,Indonesia
L3,Iron_And_Steel,Ton,10189,112,0.081456,Ores_and_minerals,Iran
L3,Iron_And_Steel,Ton,10205,1804185,1453.75909,Ores_and_minerals,Japan
L3,Iron_And_Steel,Ton,10217,2336496,1818.87224,Ores_and_minerals,Korea_Rp
L3,Iron_And_Steel,Ton,10245,284369,277.204001,Ores_and_minerals,Malaysia
L3,Iron_And_Steel,Ton,10437,50899,57.103693,Ores_and_minerals,Vietnam_Soc_Rep
L3,Iron_And_Steel,Ton,11301,118463,53.184327,Ores_and_minerals,Oman
L3,Iron_And_Steel,Ton,11351,27154,40.801433,Ores_and_minerals,Saudi_Arab
L3,Iron_And_Steel,Ton,11419,1108606,572.488638,Ores_and_minerals,U_Arab_Emts
L3,Iron_And_Steel,Ton,13147,351628,318.038239,Ores_and_minerals,Germany
L3,Iron_And_Steel,Ton,13421,873789,482.547951,Ores_and_minerals,U_K
L3,Iron_And_Steel,Ton,14389,5672,8.811278,Ores_and_minerals,Switzerland
L4,Products_Of_Iron_And_Steel,Na,3291,NA,0.002916,Ores_and_minerals,Nigeria
L4,Products_Of_Iron_And_Steel,Na,5423,NA,229.788049,Ores_and_minerals,U_S_A
L4,Products_Of_Iron_And_Steel,Na,10077,NA,1388.17748,Ores_and_minerals,China_P_Rp
L4,Products_Of_Iron_And_Steel,Na,10179,NA,9.772133,Ores_and_minerals,Hong_Kong
L4,Products_Of_Iron_And_Steel,Na,10187,NA,31.010824,Ores_and_minerals,Indonesia
L4,Products_Of_Iron_And_Steel,Na,10189,NA,0.155762,Ores_and_minerals,Iran
L4,Products_Of_Iron_And_Steel,Na,10205,NA,393.979226,Ores_and_minerals,Japan
L4,Products_Of_Iron_And_Steel,Na,10217,NA,273.67533,Ores_and_minerals,Korea_Rp
L4,Products_Of_Iron_And_Steel,Na,10245,NA,47.969618,Ores_and_minerals,Malaysia
L4,Products_Of_Iron_And_Steel,Na,10437,NA,150.165128,Ores_and_minerals,Vietnam_Soc_Rep
L4,Products_Of_Iron_And_Steel,Na,11301,NA,4.398846,Ores_and_minerals,Oman
L4,Products_Of_Iron_And_Steel,Na,11351,NA,5.47258,Ores_and_minerals,Saudi_Arab
L4,Products_Of_Iron_And_Steel,Na,11419,NA,38.310035,Ores_and_minerals,U_Arab_Emts
L4,Products_Of_Iron_And_Steel,Na,13147,NA,303.436818,Ores_and_minerals,Germany
L4,Products_Of_Iron_And_Steel,Na,13421,NA,96.885043,Ores_and_minerals,U_K
L4,Products_Of_Iron_And_Steel,Na,14389,NA,24.109647,Ores_and_minerals,Switzerland
L5,"Aluminium,_Products_Of_Aluminm",Ton,3291,23864,40.877069,Ores_and_minerals,Nigeria
L5,"Aluminium,_Products_Of_Aluminm",Ton,5423,76380,165.235893,Ores_and_minerals,U_S_A
L5,"Aluminium,_Products_Of_Aluminm",Ton,10077,254342,746.283724,Ores_and_minerals,China_P_Rp
L5,"Aluminium,_Products_Of_Aluminm",Ton,10179,1298,6.427883,Ores_and_minerals,Hong_Kong
L5,"Aluminium,_Products_Of_Aluminm",Ton,10187,2055,6.327739,Ores_and_minerals,Indonesia
L5,"Aluminium,_Products_Of_Aluminm",Ton,10189,64,0.114478,Ores_and_minerals,Iran
L5,"Aluminium,_Products_Of_Aluminm",Ton,10205,4825,28.631745,Ores_and_minerals,Japan
L5,"Aluminium,_Products_Of_Aluminm",Ton,10217,44404,185.065231,Ores_and_minerals,Korea_Rp
L5,"Aluminium,_Products_Of_Aluminm",Ton,10245,76572,185.200155,Ores_and_minerals,Malaysia
L5,"Aluminium,_Products_Of_Aluminm",Ton,10437,3753,8.299886,Ores_and_minerals,Vietnam_Soc_Rep
L5,"Aluminium,_Products_Of_Aluminm",Ton,11301,56520,131.257852,Ores_and_minerals,Oman
L5,"Aluminium,_Products_Of_Aluminm",Ton,11351,110390,213.912731,Ores_and_minerals,Saudi_Arab
L5,"Aluminium,_Products_Of_Aluminm",Ton,11419,238812,502.273036,Ores_and_minerals,U_Arab_Emts
L5,"Aluminium,_Products_Of_Aluminm",Ton,13147,44694,140.687772,Ores_and_minerals,Germany
L5,"Aluminium,_Products_Of_Aluminm",Ton,13421,115142,221.942571,Ores_and_minerals,U_K
L5,"Aluminium,_Products_Of_Aluminm",Ton,14389,954,5.412706,Ores_and_minerals,Switzerland
L6,Copper_And_Prdcts_Made_Of_Copr,Ton,3291,1143,5.411965,Ores_and_minerals,Nigeria
L6,Copper_And_Prdcts_Made_Of_Copr,Ton,5423,13588,87.106746,Ores_and_minerals,U_S_A
L6,Copper_And_Prdcts_Made_Of_Copr,Ton,10077,33382,225.062543,Ores_and_minerals,China_P_Rp
L6,Copper_And_Prdcts_Made_Of_Copr,Ton,10179,413,3.327776,Ores_and_minerals,Hong_Kong
L6,Copper_And_Prdcts_Made_Of_Copr,Ton,10187,4312,30.352942,Ores_and_minerals,Indonesia
L6,Copper_And_Prdcts_Made_Of_Copr,Ton,10205,16696,131.680482,Ores_and_minerals,Japan
L6,Copper_And_Prdcts_Made_Of_Copr,Ton,10217,5080,38.285992,Ores_and_minerals,Korea_Rp
L6,Copper_And_Prdcts_Made_Of_Copr,Ton,10245,41093,299.635645,Ores_and_minerals,Malaysia
L6,Copper_And_Prdcts_Made_Of_Copr,Ton,10437,9215,71.373368,Ores_and_minerals,Vietnam_Soc_Rep
L6,Copper_And_Prdcts_Made_Of_Copr,Ton,11301,122,0.343165,Ores_and_minerals,Oman
L6,Copper_And_Prdcts_Made_Of_Copr,Ton,11351,24841,140.332029,Ores_and_minerals,Saudi_Arab
L6,Copper_And_Prdcts_Made_Of_Copr,Ton,11419,98416,639.028893,Ores_and_minerals,U_Arab_Emts
L6,Copper_And_Prdcts_Made_Of_Copr,Ton,13147,24111,165.752202,Ores_and_minerals,Germany
L6,Copper_And_Prdcts_Made_Of_Copr,Ton,13421,20667,96.358165,Ores_and_minerals,U_K
L6,Copper_And_Prdcts_Made_Of_Copr,Ton,14389,3624,20.41376,Ores_and_minerals,Switzerland
L7,Lead_And_Products_Made_Of_Led,Ton,3291,4861,9.658347,Ores_and_minerals,Nigeria
L7,Lead_And_Products_Made_Of_Led,Ton,5423,15811,30.906528,Ores_and_minerals,U_S_A
L7,Lead_And_Products_Made_Of_Led,Ton,10077,193,2.3567,Ores_and_minerals,China_P_Rp
L7,Lead_And_Products_Made_Of_Led,Ton,10179,207,0.431815,Ores_and_minerals,Hong_Kong
L7,Lead_And_Products_Made_Of_Led,Ton,10187,527,1.068755,Ores_and_minerals,Indonesia
L7,Lead_And_Products_Made_Of_Led,Ton,10189,946,1.928078,Ores_and_minerals,Iran
L7,Lead_And_Products_Made_Of_Led,Ton,10205,149,0.444994,Ores_and_minerals,Japan
L7,Lead_And_Products_Made_Of_Led,Ton,10217,46262,109.090174,Ores_and_minerals,Korea_Rp
L7,Lead_And_Products_Made_Of_Led,Ton,10245,10929,23.5528,Ores_and_minerals,Malaysia
L7,Lead_And_Products_Made_Of_Led,Ton,10437,7424,15.700494,Ores_and_minerals,Vietnam_Soc_Rep
L7,Lead_And_Products_Made_Of_Led,Ton,11301,736,1.346848,Ores_and_minerals,Oman
L7,Lead_And_Products_Made_Of_Led,Ton,11351,15116,31.307998,Ores_and_minerals,Saudi_Arab
L7,Lead_And_Products_Made_Of_Led,Ton,11419,39353,80.837967,Ores_and_minerals,U_Arab_Emts
L7,Lead_And_Products_Made_Of_Led,Ton,13147,3632,7.757162,Ores_and_minerals,Germany
L7,Lead_And_Products_Made_Of_Led,Ton,13421,21033,43.544268,Ores_and_minerals,U_K
L7,Lead_And_Products_Made_Of_Led,Ton,14389,177,0.33286,Ores_and_minerals,Switzerland
L8,"Nickel,_Product_Made_Of_Nickel",Ton,5423,1046,26.36421,Ores_and_minerals,U_S_A
L8,"Nickel,_Product_Made_Of_Nickel",Ton,10077,9750,188.100215,Ores_and_minerals,China_P_Rp
L8,"Nickel,_Product_Made_Of_Nickel",Ton,10179,20,0.46224,Ores_and_minerals,Hong_Kong
L8,"Nickel,_Product_Made_Of_Nickel",Ton,10187,3,0.01487,Ores_and_minerals,Indonesia
L8,"Nickel,_Product_Made_Of_Nickel",Ton,10205,2609,48.18232,Ores_and_minerals,Japan
L8,"Nickel,_Product_Made_Of_Nickel",Ton,10217,636,9.578376,Ores_and_minerals,Korea_Rp
L8,"Nickel,_Product_Made_Of_Nickel",Ton,10245,13763,264.974321,Ores_and_minerals,Malaysia
L8,"Nickel,_Product_Made_Of_Nickel",Ton,11351,225,1.763376,Ores_and_minerals,Saudi_Arab
L8,"Nickel,_Product_Made_Of_Nickel",Ton,11419,2568,41.020067,Ores_and_minerals,U_Arab_Emts
L8,"Nickel,_Product_Made_Of_Nickel",Ton,13147,640,17.530663,Ores_and_minerals,Germany
L8,"Nickel,_Product_Made_Of_Nickel",Ton,13421,1742,38.53403,Ores_and_minerals,U_K
L8,"Nickel,_Product_Made_Of_Nickel",Ton,14389,92,2.060861,Ores_and_minerals,Switzerland
L9,Tin_And_Products_Made_Of_Tin,Ton,5423,3,0.087456,Ores_and_minerals,U_S_A
L9,Tin_And_Products_Made_Of_Tin,Ton,10077,68,1.185072,Ores_and_minerals,China_P_Rp
L9,Tin_And_Products_Made_Of_Tin,Ton,10179,0,0.002117,Ores_and_minerals,Hong_Kong
L9,Tin_And_Products_Made_Of_Tin,Ton,10187,3478,74.484495,Ores_and_minerals,Indonesia
L9,Tin_And_Products_Made_Of_Tin,Ton,10205,0,0.01295,Ores_and_minerals,Japan
L9,Tin_And_Products_Made_Of_Tin,Ton,10217,59,1.770293,Ores_and_minerals,Korea_Rp
L9,Tin_And_Products_Made_Of_Tin,Ton,10245,4903,110.279119,Ores_and_minerals,Malaysia
L9,Tin_And_Products_Made_Of_Tin,Ton,10437,101,2.309285,Ores_and_minerals,Vietnam_Soc_Rep
L9,Tin_And_Products_Made_Of_Tin,Ton,11419,150,3.285461,Ores_and_minerals,U_Arab_Emts
L9,Tin_And_Products_Made_Of_Tin,Ton,13147,65,1.646827,Ores_and_minerals,Germany
L9,Tin_And_Products_Made_Of_Tin,Ton,13421,0,0.002667,Ores_and_minerals,U_K
M1,Zinc_And_Products_Made_Of_Zinc,Ton,3291,734,1.311056,Ores_and_minerals,Nigeria
M1,Zinc_And_Products_Made_Of_Zinc,Ton,4005,203,0.463669,Ores_and_minerals,Algeria
M1,Zinc_And_Products_Made_Of_Zinc,Ton,5423,13777,28.253038,Ores_and_minerals,U_S_A
M1,Zinc_And_Products_Made_Of_Zinc,Ton,10077,4248,14.771676,Ores_and_minerals,China_P_Rp
M1,Zinc_And_Products_Made_Of_Zinc,Ton,10179,227,0.660866,Ores_and_minerals,Hong_Kong
M1,Zinc_And_Products_Made_Of_Zinc,Ton,10187,1469,2.654294,Ores_and_minerals,Indonesia
M1,Zinc_And_Products_Made_Of_Zinc,Ton,10189,4061,9.528583,Ores_and_minerals,Iran
M1,Zinc_And_Products_Made_Of_Zinc,Ton,10205,76,0.27742,Ores_and_minerals,Japan
M1,Zinc_And_Products_Made_Of_Zinc,Ton,10217,60716,148.42976,Ores_and_minerals,Korea_Rp
M1,Zinc_And_Products_Made_Of_Zinc,Ton,10245,6448,13.877166,Ores_and_minerals,Malaysia
M1,Zinc_And_Products_Made_Of_Zinc,Ton,10437,233,0.446625,Ores_and_minerals,Vietnam_Soc_Rep
M1,Zinc_And_Products_Made_Of_Zinc,Ton,11301,586,1.234019,Ores_and_minerals,Oman
M1,Zinc_And_Products_Made_Of_Zinc,Ton,11351,5698,10.822203,Ores_and_minerals,Saudi_Arab
M1,Zinc_And_Products_Made_Of_Zinc,Ton,11419,19985,44.068676,Ores_and_minerals,U_Arab_Emts
M1,Zinc_And_Products_Made_Of_Zinc,Ton,13147,3952,9.014988,Ores_and_minerals,Germany
M1,Zinc_And_Products_Made_Of_Zinc,Ton,13421,2871,5.797511,Ores_and_minerals,U_K
M1,Zinc_And_Products_Made_Of_Zinc,Ton,14389,207,0.643012,Ores_and_minerals,Switzerland
M2,Oth_Non_Ferous_Metal_And_Prodc,Kgs,3291,57362,0.11519,Ores_and_minerals,Nigeria
M2,Oth_Non_Ferous_Metal_And_Prodc,Kgs,5423,1592771,49.247552,Ores_and_minerals,U_S_A
M2,Oth_Non_Ferous_Metal_And_Prodc,Kgs,10077,123022275,428.605223,Ores_and_minerals,China_P_Rp
M2,Oth_Non_Ferous_Metal_And_Prodc,Kgs,10179,1484405,21.314283,Ores_and_minerals,Hong_Kong
M2,Oth_Non_Ferous_Metal_And_Prodc,Kgs,10187,275801,2.741591,Ores_and_minerals,Indonesia
M2,Oth_Non_Ferous_Metal_And_Prodc,Kgs,10205,2174441,19.369287,Ores_and_minerals,Japan
M2,Oth_Non_Ferous_Metal_And_Prodc,Kgs,10217,5982159,53.521567,Ores_and_minerals,Korea_Rp
M2,Oth_Non_Ferous_Metal_And_Prodc,Kgs,10245,575721,3.981206,Ores_and_minerals,Malaysia
M2,Oth_Non_Ferous_Metal_And_Prodc,Kgs,10437,370683,1.269909,Ores_and_minerals,Vietnam_Soc_Rep
M2,Oth_Non_Ferous_Metal_And_Prodc,Kgs,11351,10232,0.021167,Ores_and_minerals,Saudi_Arab
M2,Oth_Non_Ferous_Metal_And_Prodc,Kgs,11419,157522,2.044835,Ores_and_minerals,U_Arab_Emts
M2,Oth_Non_Ferous_Metal_And_Prodc,Kgs,13147,5297527,56.387823,Ores_and_minerals,Germany
M2,Oth_Non_Ferous_Metal_And_Prodc,Kgs,13421,922440,20.52229,Ores_and_minerals,U_K
M2,Oth_Non_Ferous_Metal_And_Prodc,Kgs,14389,103530,1.643098,Ores_and_minerals,Switzerland
M3,Auto_Components/Parts,Na,3291,NA,0.00415,Manifacutred_goods,Nigeria
M3,Auto_Components/Parts,Na,5423,NA,163.462985,Manifacutred_goods,U_S_A
M3,Auto_Components/Parts,Na,10077,NA,940.903349,Manifacutred_goods,China_P_Rp
M3,Auto_Components/Parts,Na,10179,NA,6.530833,Manifacutred_goods,Hong_Kong
M3,Auto_Components/Parts,Na,10187,NA,75.078606,Manifacutred_goods,Indonesia
M3,Auto_Components/Parts,Na,10189,NA,0.000669,Manifacutred_goods,Iran
M3,Auto_Components/Parts,Na,10205,NA,517.217917,Manifacutred_goods,Japan
M3,Auto_Components/Parts,Na,10217,NA,609.488962,Manifacutred_goods,Korea_Rp
M3,Auto_Components/Parts,Na,10245,NA,6.201903,Manifacutred_goods,Malaysia
M3,Auto_Components/Parts,Na,10437,NA,34.840214,Manifacutred_goods,Vietnam_Soc_Rep
M3,Auto_Components/Parts,Na,11301,NA,0.101274,Manifacutred_goods,Oman
M3,Auto_Components/Parts,Na,11351,NA,0.060355,Manifacutred_goods,Saudi_Arab
M3,Auto_Components/Parts,Na,11419,NA,1.374628,Manifacutred_goods,U_Arab_Emts
M3,Auto_Components/Parts,Na,13147,NA,691.959285,Manifacutred_goods,Germany
M3,Auto_Components/Parts,Na,13421,NA,72.925918,Manifacutred_goods,U_K
M3,Auto_Components/Parts,Na,14389,NA,3.329212,Manifacutred_goods,Switzerland
M4,Electrodes,Kgs,5423,575014,11.850378,Manifacutred_goods,U_S_A
M4,Electrodes,Kgs,10077,7371852,20.066591,Manifacutred_goods,China_P_Rp
M4,Electrodes,Kgs,10179,8492,0.231572,Manifacutred_goods,Hong_Kong
M4,Electrodes,Kgs,10187,785996,2.267657,Manifacutred_goods,Indonesia
M4,Electrodes,Kgs,10205,482855,5.359642,Manifacutred_goods,Japan
M4,Electrodes,Kgs,10217,801668,3.586153,Manifacutred_goods,Korea_Rp
M4,Electrodes,Kgs,10245,20071389,2.747081,Manifacutred_goods,Malaysia
M4,Electrodes,Kgs,10437,3047723,5.050075,Manifacutred_goods,Vietnam_Soc_Rep
M4,Electrodes,Kgs,11351,1252,0.011063,Manifacutred_goods,Saudi_Arab
M4,Electrodes,Kgs,11419,118,0.006542,Manifacutred_goods,U_Arab_Emts
M4,Electrodes,Kgs,13147,1451753,14.881268,Manifacutred_goods,Germany
M4,Electrodes,Kgs,13421,152556,1.753267,Manifacutred_goods,U_K
M4,Electrodes,Kgs,14389,25763,0.327162,Manifacutred_goods,Switzerland
M5,Accumulators_And_Batteries,Na,3291,NA,0.000256,Manifacutred_goods,Nigeria
M5,Accumulators_And_Batteries,Na,5423,NA,39.722029,Manifacutred_goods,U_S_A
M5,Accumulators_And_Batteries,Na,10077,NA,321.389627,Manifacutred_goods,China_P_Rp
M5,Accumulators_And_Batteries,Na,10179,NA,5.452588,Manifacutred_goods,Hong_Kong
M5,Accumulators_And_Batteries,Na,10187,NA,12.813248,Manifacutred_goods,Indonesia
M5,Accumulators_And_Batteries,Na,10205,NA,18.089473,Manifacutred_goods,Japan
M5,Accumulators_And_Batteries,Na,10217,NA,24.020601,Manifacutred_goods,Korea_Rp
M5,Accumulators_And_Batteries,Na,10245,NA,17.026379,Manifacutred_goods,Malaysia
M5,Accumulators_And_Batteries,Na,10437,NA,63.623101,Manifacutred_goods,Vietnam_Soc_Rep
M5,Accumulators_And_Batteries,Na,11351,NA,0.001654,Manifacutred_goods,Saudi_Arab
M5,Accumulators_And_Batteries,Na,11419,NA,0.189778,Manifacutred_goods,U_Arab_Emts
M5,Accumulators_And_Batteries,Na,13147,NA,10.264035,Manifacutred_goods,Germany
M5,Accumulators_And_Batteries,Na,13421,NA,6.683601,Manifacutred_goods,U_K
M5,Accumulators_And_Batteries,Na,14389,NA,1.06851,Manifacutred_goods,Switzerland
M6,"Hnd_Tool,_Cttng_Tool_Of_Metals",Na,3291,NA,0.000881,Manifacutred_goods,Nigeria
M6,"Hnd_Tool,_Cttng_Tool_Of_Metals",Na,5423,NA,66.076687,Manifacutred_goods,U_S_A
M6,"Hnd_Tool,_Cttng_Tool_Of_Metals",Na,10077,NA,233.303008,Manifacutred_goods,China_P_Rp
M6,"Hnd_Tool,_Cttng_Tool_Of_Metals",Na,10179,NA,5.773064,Manifacutred_goods,Hong_Kong
M6,"Hnd_Tool,_Cttng_Tool_Of_Metals",Na,10187,NA,3.107377,Manifacutred_goods,Indonesia
M6,"Hnd_Tool,_Cttng_Tool_Of_Metals",Na,10205,NA,126.243636,Manifacutred_goods,Japan
M6,"Hnd_Tool,_Cttng_Tool_Of_Metals",Na,10217,NA,201.660135,Manifacutred_goods,Korea_Rp
M6,"Hnd_Tool,_Cttng_Tool_Of_Metals",Na,10245,NA,1.923269,Manifacutred_goods,Malaysia
M6,"Hnd_Tool,_Cttng_Tool_Of_Metals",Na,10437,NA,0.612047,Manifacutred_goods,Vietnam_Soc_Rep
M6,"Hnd_Tool,_Cttng_Tool_Of_Metals",Na,11301,NA,0.003154,Manifacutred_goods,Oman
M6,"Hnd_Tool,_Cttng_Tool_Of_Metals",Na,11351,NA,0.010396,Manifacutred_goods,Saudi_Arab
M6,"Hnd_Tool,_Cttng_Tool_Of_Metals",Na,11419,NA,3.52168,Manifacutred_goods,U_Arab_Emts
M6,"Hnd_Tool,_Cttng_Tool_Of_Metals",Na,13147,NA,117.235664,Manifacutred_goods,Germany
M6,"Hnd_Tool,_Cttng_Tool_Of_Metals",Na,13421,NA,15.068276,Manifacutred_goods,U_K
M6,"Hnd_Tool,_Cttng_Tool_Of_Metals",Na,14389,NA,9.022943,Manifacutred_goods,Switzerland
M7,Machine_Tools,Na,3291,NA,0.001101,Manifacutred_goods,Nigeria
M7,Machine_Tools,Na,5423,NA,121.218049,Manifacutred_goods,U_S_A
M7,Machine_Tools,Na,10077,NA,412.027601,Manifacutred_goods,China_P_Rp
M7,Machine_Tools,Na,10179,NA,2.17566,Manifacutred_goods,Hong_Kong
M7,Machine_Tools,Na,10187,NA,3.630686,Manifacutred_goods,Indonesia
M7,Machine_Tools,Na,10205,NA,455.202674,Manifacutred_goods,Japan
M7,Machine_Tools,Na,10217,NA,200.317499,Manifacutred_goods,Korea_Rp
M7,Machine_Tools,Na,10245,NA,8.447334,Manifacutred_goods,Malaysia
M7,Machine_Tools,Na,10437,NA,0.934617,Manifacutred_goods,Vietnam_Soc_Rep
M7,Machine_Tools,Na,11301,NA,0.048036,Manifacutred_goods,Oman
M7,Machine_Tools,Na,11351,NA,0.016936,Manifacutred_goods,Saudi_Arab
M7,Machine_Tools,Na,11419,NA,1.258576,Manifacutred_goods,U_Arab_Emts
M7,Machine_Tools,Na,13147,NA,267.335457,Manifacutred_goods,Germany
M7,Machine_Tools,Na,13421,NA,25.452228,Manifacutred_goods,U_K
M7,Machine_Tools,Na,14389,NA,60.377066,Manifacutred_goods,Switzerland
M8,Medical_And_Scientific_Instrum,Na,3291,NA,0.002,Manifacutred_goods,Nigeria
M8,Medical_And_Scientific_Instrum,Na,4005,NA,0.000168,Manifacutred_goods,Algeria
M8,Medical_And_Scientific_Instrum,Na,5423,NA,730.469457,Manifacutred_goods,U_S_A
M8,Medical_And_Scientific_Instrum,Na,10077,NA,334.433278,Manifacutred_goods,China_P_Rp
M8,Medical_And_Scientific_Instrum,Na,10179,NA,21.9571,Manifacutred_goods,Hong_Kong
M8,Medical_And_Scientific_Instrum,Na,10187,NA,6.478995,Manifacutred_goods,Indonesia
M8,Medical_And_Scientific_Instrum,Na,10189,NA,0.045376,Manifacutred_goods,Iran
M8,Medical_And_Scientific_Instrum,Na,10205,NA,319.533295,Manifacutred_goods,Japan
M8,Medical_And_Scientific_Instrum,Na,10217,NA,144.129439,Manifacutred_goods,Korea_Rp
M8,Medical_And_Scientific_Instrum,Na,10245,NA,40.328674,Manifacutred_goods,Malaysia
M8,Medical_And_Scientific_Instrum,Na,10437,NA,13.680018,Manifacutred_goods,Vietnam_Soc_Rep
M8,Medical_And_Scientific_Instrum,Na,11301,NA,0.066126,Manifacutred_goods,Oman
M8,Medical_And_Scientific_Instrum,Na,11351,NA,0.061329,Manifacutred_goods,Saudi_Arab
M8,Medical_And_Scientific_Instrum,Na,11419,NA,16.598918,Manifacutred_goods,U_Arab_Emts
M8,Medical_And_Scientific_Instrum,Na,13147,NA,551.116557,Manifacutred_goods,Germany
M8,Medical_And_Scientific_Instrum,Na,13421,NA,147.800303,Manifacutred_goods,U_K
M8,Medical_And_Scientific_Instrum,Na,14389,NA,138.422642,Manifacutred_goods,Switzerland
M9,Office_Equipments,Na,3291,NA,0.004848,Manifacutred_goods,Nigeria
M9,Office_Equipments,Na,5423,NA,2.674517,Manifacutred_goods,U_S_A
M9,Office_Equipments,Na,10077,NA,78.646736,Manifacutred_goods,China_P_Rp
M9,Office_Equipments,Na,10179,NA,0.136586,Manifacutred_goods,Hong_Kong
M9,Office_Equipments,Na,10187,NA,0.006844,Manifacutred_goods,Indonesia
M9,Office_Equipments,Na,10205,NA,8.639624,Manifacutred_goods,Japan
M9,Office_Equipments,Na,10217,NA,44.017425,Manifacutred_goods,Korea_Rp
M9,Office_Equipments,Na,10245,NA,0.019693,Manifacutred_goods,Malaysia
M9,Office_Equipments,Na,11419,NA,0.039234,Manifacutred_goods,U_Arab_Emts
M9,Office_Equipments,Na,13147,NA,15.695051,Manifacutred_goods,Germany
M9,Office_Equipments,Na,13421,NA,0.404722,Manifacutred_goods,U_K
M9,Office_Equipments,Na,14389,NA,0.033463,Manifacutred_goods,Switzerland
N1,"Ac,_Refrigeration_Machnry_Etc",Na,3291,NA,0.039056,Manifacutred_goods,Nigeria
N1,"Ac,_Refrigeration_Machnry_Etc",Na,5423,NA,214.185357,Manifacutred_goods,U_S_A
N1,"Ac,_Refrigeration_Machnry_Etc",Na,10077,NA,1099.544604,Manifacutred_goods,China_P_Rp
N1,"Ac,_Refrigeration_Machnry_Etc",Na,10179,NA,3.663804,Manifacutred_goods,Hong_Kong
N1,"Ac,_Refrigeration_Machnry_Etc",Na,10187,NA,25.074556,Manifacutred_goods,Indonesia
N1,"Ac,_Refrigeration_Machnry_Etc",Na,10189,NA,0.000751,Manifacutred_goods,Iran
N1,"Ac,_Refrigeration_Machnry_Etc",Na,10205,NA,200.524526,Manifacutred_goods,Japan
N1,"Ac,_Refrigeration_Machnry_Etc",Na,10217,NA,187.745806,Manifacutred_goods,Korea_Rp
N1,"Ac,_Refrigeration_Machnry_Etc",Na,10245,NA,55.733745,Manifacutred_goods,Malaysia
N1,"Ac,_Refrigeration_Machnry_Etc",Na,10437,NA,15.569578,Manifacutred_goods,Vietnam_Soc_Rep
N1,"Ac,_Refrigeration_Machnry_Etc",Na,11191,NA,0.000121,Manifacutred_goods,Iraq
N1,"Ac,_Refrigeration_Machnry_Etc",Na,11301,NA,0.025955,Manifacutred_goods,Oman
N1,"Ac,_Refrigeration_Machnry_Etc",Na,11351,NA,0.069709,Manifacutred_goods,Saudi_Arab
N1,"Ac,_Refrigeration_Machnry_Etc",Na,11419,NA,8.775465,Manifacutred_goods,U_Arab_Emts
N1,"Ac,_Refrigeration_Machnry_Etc",Na,13147,NA,320.870263,Manifacutred_goods,Germany
N1,"Ac,_Refrigeration_Machnry_Etc",Na,13421,NA,42.265256,Manifacutred_goods,U_K
N1,"Ac,_Refrigeration_Machnry_Etc",Na,14389,NA,25.420402,Manifacutred_goods,Switzerland
N2,Bicycle_And_Parts,Na,5423,NA,2.827057,Manifacutred_goods,U_S_A
N2,Bicycle_And_Parts,Na,10077,NA,173.579122,Manifacutred_goods,China_P_Rp
N2,Bicycle_And_Parts,Na,10179,NA,0.445827,Manifacutred_goods,Hong_Kong
N2,Bicycle_And_Parts,Na,10187,NA,0.549741,Manifacutred_goods,Indonesia
N2,Bicycle_And_Parts,Na,10205,NA,3.563773,Manifacutred_goods,Japan
N2,Bicycle_And_Parts,Na,10217,NA,0.12515,Manifacutred_goods,Korea_Rp
N2,Bicycle_And_Parts,Na,10245,NA,12.201495,Manifacutred_goods,Malaysia
N2,Bicycle_And_Parts,Na,10437,NA,0.504909,Manifacutred_goods,Vietnam_Soc_Rep
N2,Bicycle_And_Parts,Na,11301,NA,0.000398,Manifacutred_goods,Oman
N2,Bicycle_And_Parts,Na,11419,NA,0.013384,Manifacutred_goods,U_Arab_Emts
N2,Bicycle_And_Parts,Na,13147,NA,1.463737,Manifacutred_goods,Germany
N2,Bicycle_And_Parts,Na,13421,NA,0.366626,Manifacutred_goods,U_K
N2,Bicycle_And_Parts,Na,14389,NA,0.011369,Manifacutred_goods,Switzerland
N3,"Cranes,_Lifts_And_Winches",Na,3291,NA,0.009944,Manifacutred_goods,Nigeria
N3,"Cranes,_Lifts_And_Winches",Na,5423,NA,55.980184,Manifacutred_goods,U_S_A
