pc_code,pc_description,unit,country_code,country_name,quantity,value,pc_type
M7,Machine_Tools,Na,10077,China_P_Rp,NA,26.129528,Manifacutred_goods
M7,Machine_Tools,Na,10179,Hong_Kong,NA,0.976202,Manifacutred_goods
M7,Machine_Tools,Na,10205,Japan,NA,4.96808,Manifacutred_goods
M7,Machine_Tools,Na,10217,Korea_Rp,NA,4.75444,Manifacutred_goods
M7,Machine_Tools,Na,10245,Malaysia,NA,2.337801,Manifacutred_goods
M7,Machine_Tools,Na,10273,Nepal,NA,5.987256,Manifacutred_goods
M7,Machine_Tools,Na,10359,Singapore,NA,7.278516,Manifacutred_goods
M7,Machine_Tools,Na,10437,Vietnam_Soc_Rep,NA,1.988618,Manifacutred_goods
M7,Machine_Tools,Na,11351,Saudi_Arab,NA,9.52716,Manifacutred_goods
M7,Machine_Tools,Na,11419,U_Arab_Emts,NA,14.333768,Manifacutred_goods
M7,Machine_Tools,Na,13147,Germany,NA,43.009795,Manifacutred_goods
M7,Machine_Tools,Na,13421,U_K,NA,11.352415,Manifacutred_goods
M8,Medical_And_Scientific_Instrum,Na,5423,U_S_A,NA,170.443007,Manifacutred_goods
M8,Medical_And_Scientific_Instrum,Na,7171,Guyana,NA,0.255397,Manifacutred_goods
M8,Medical_And_Scientific_Instrum,Na,10027,Bangladesh_Pr,NA,18.218845,Manifacutred_goods
M8,Medical_And_Scientific_Instrum,Na,10077,China_P_Rp,NA,18.707868,Manifacutred_goods
M8,Medical_And_Scientific_Instrum,Na,10179,Hong_Kong,NA,11.222292,Manifacutred_goods
M8,Medical_And_Scientific_Instrum,Na,10205,Japan,NA,10.376702,Manifacutred_goods
M8,Medical_And_Scientific_Instrum,Na,10217,Korea_Rp,NA,5.835522,Manifacutred_goods
M8,Medical_And_Scientific_Instrum,Na,10245,Malaysia,NA,27.8181,Manifacutred_goods
M8,Medical_And_Scientific_Instrum,Na,10273,Nepal,NA,6.918718,Manifacutred_goods
M8,Medical_And_Scientific_Instrum,Na,10359,Singapore,NA,27.68715,Manifacutred_goods
M8,Medical_And_Scientific_Instrum,Na,10437,Vietnam_Soc_Rep,NA,7.806592,Manifacutred_goods
M8,Medical_And_Scientific_Instrum,Na,11351,Saudi_Arab,NA,13.113434,Manifacutred_goods
M8,Medical_And_Scientific_Instrum,Na,11419,U_Arab_Emts,NA,25.906435,Manifacutred_goods
M8,Medical_And_Scientific_Instrum,Na,13147,Germany,NA,47.367945,Manifacutred_goods
M8,Medical_And_Scientific_Instrum,Na,13421,U_K,NA,103.283635,Manifacutred_goods
M9,Office_Equipments,Na,5423,U_S_A,NA,14.668049,Manifacutred_goods
M9,Office_Equipments,Na,10027,Bangladesh_Pr,NA,0.933477,Manifacutred_goods
M9,Office_Equipments,Na,10077,China_P_Rp,NA,0.084811,Manifacutred_goods
M9,Office_Equipments,Na,10179,Hong_Kong,NA,0.01882,Manifacutred_goods
M9,Office_Equipments,Na,10205,Japan,NA,0.672023,Manifacutred_goods
M9,Office_Equipments,Na,10217,Korea_Rp,NA,0.035782,Manifacutred_goods
M9,Office_Equipments,Na,10245,Malaysia,NA,1.795505,Manifacutred_goods
M9,Office_Equipments,Na,10273,Nepal,NA,0.451556,Manifacutred_goods
M9,Office_Equipments,Na,10359,Singapore,NA,0.972743,Manifacutred_goods
M9,Office_Equipments,Na,10437,Vietnam_Soc_Rep,NA,0.805333,Manifacutred_goods
M9,Office_Equipments,Na,11351,Saudi_Arab,NA,4.519605,Manifacutred_goods
M9,Office_Equipments,Na,11419,U_Arab_Emts,NA,3.730027,Manifacutred_goods
M9,Office_Equipments,Na,13147,Germany,NA,1.53455,Manifacutred_goods
M9,Office_Equipments,Na,13421,U_K,NA,4.557088,Manifacutred_goods
N1,"Ac,_Refrigeration_Machnry_Etc",Na,5423,U_S_A,NA,101.932095,Manifacutred_goods
N1,"Ac,_Refrigeration_Machnry_Etc",Na,7171,Guyana,NA,0.134974,Manifacutred_goods
N1,"Ac,_Refrigeration_Machnry_Etc",Na,10027,Bangladesh_Pr,NA,32.402513,Manifacutred_goods
N1,"Ac,_Refrigeration_Machnry_Etc",Na,10077,China_P_Rp,NA,32.265372,Manifacutred_goods
N1,"Ac,_Refrigeration_Machnry_Etc",Na,10179,Hong_Kong,NA,2.363128,Manifacutred_goods
N1,"Ac,_Refrigeration_Machnry_Etc",Na,10205,Japan,NA,7.1616,Manifacutred_goods
N1,"Ac,_Refrigeration_Machnry_Etc",Na,10217,Korea_Rp,NA,28.385884,Manifacutred_goods
N1,"Ac,_Refrigeration_Machnry_Etc",Na,10245,Malaysia,NA,17.90489,Manifacutred_goods
N1,"Ac,_Refrigeration_Machnry_Etc",Na,10273,Nepal,NA,23.222025,Manifacutred_goods
N1,"Ac,_Refrigeration_Machnry_Etc",Na,10359,Singapore,NA,8.830297,Manifacutred_goods
N1,"Ac,_Refrigeration_Machnry_Etc",Na,10437,Vietnam_Soc_Rep,NA,10.955722,Manifacutred_goods
N1,"Ac,_Refrigeration_Machnry_Etc",Na,11351,Saudi_Arab,NA,90.957884,Manifacutred_goods
N1,"Ac,_Refrigeration_Machnry_Etc",Na,11419,U_Arab_Emts,NA,83.429783,Manifacutred_goods
N1,"Ac,_Refrigeration_Machnry_Etc",Na,13147,Germany,NA,31.236668,Manifacutred_goods
N1,"Ac,_Refrigeration_Machnry_Etc",Na,13421,U_K,NA,10.087045,Manifacutred_goods
N2,Bicycle_And_Parts,Na,5423,U_S_A,NA,9.334294,Manifacutred_goods
N2,Bicycle_And_Parts,Na,10027,Bangladesh_Pr,NA,45.196855,Manifacutred_goods
N2,Bicycle_And_Parts,Na,10077,China_P_Rp,NA,0.281125,Manifacutred_goods
N2,Bicycle_And_Parts,Na,10179,Hong_Kong,NA,0.004987,Manifacutred_goods
N2,Bicycle_And_Parts,Na,10205,Japan,NA,3.160155,Manifacutred_goods
N2,Bicycle_And_Parts,Na,10217,Korea_Rp,NA,0.033016,Manifacutred_goods
N2,Bicycle_And_Parts,Na,10245,Malaysia,NA,0.347648,Manifacutred_goods
N2,Bicycle_And_Parts,Na,10273,Nepal,NA,16.475664,Manifacutred_goods
N2,Bicycle_And_Parts,Na,10359,Singapore,NA,0.340914,Manifacutred_goods
N2,Bicycle_And_Parts,Na,10437,Vietnam_Soc_Rep,NA,2.366916,Manifacutred_goods
N2,Bicycle_And_Parts,Na,11351,Saudi_Arab,NA,1.217452,Manifacutred_goods
N2,Bicycle_And_Parts,Na,11419,U_Arab_Emts,NA,3.596334,Manifacutred_goods
N2,Bicycle_And_Parts,Na,13147,Germany,NA,6.243224,Manifacutred_goods
N2,Bicycle_And_Parts,Na,13421,U_K,NA,15.841347,Manifacutred_goods
N3,"Cranes,_Lifts_And_Winches",Na,5423,U_S_A,NA,34.723253,Manifacutred_goods
N3,"Cranes,_Lifts_And_Winches",Na,10027,Bangladesh_Pr,NA,15.906763,Manifacutred_goods
N3,"Cranes,_Lifts_And_Winches",Na,10077,China_P_Rp,NA,2.955617,Manifacutred_goods
N3,"Cranes,_Lifts_And_Winches",Na,10179,Hong_Kong,NA,1.403069,Manifacutred_goods
N3,"Cranes,_Lifts_And_Winches",Na,10205,Japan,NA,0.891218,Manifacutred_goods
N3,"Cranes,_Lifts_And_Winches",Na,10217,Korea_Rp,NA,3.284717,Manifacutred_goods
N3,"Cranes,_Lifts_And_Winches",Na,10245,Malaysia,NA,38.3594,Manifacutred_goods
N3,"Cranes,_Lifts_And_Winches",Na,10273,Nepal,NA,7.840069,Manifacutred_goods
N3,"Cranes,_Lifts_And_Winches",Na,10359,Singapore,NA,6.384397,Manifacutred_goods
N3,"Cranes,_Lifts_And_Winches",Na,10437,Vietnam_Soc_Rep,NA,5.419358,Manifacutred_goods
N3,"Cranes,_Lifts_And_Winches",Na,11351,Saudi_Arab,NA,14.680674,Manifacutred_goods
N3,"Cranes,_Lifts_And_Winches",Na,11419,U_Arab_Emts,NA,35.025498,Manifacutred_goods
N3,"Cranes,_Lifts_And_Winches",Na,13147,Germany,NA,5.811921,Manifacutred_goods
N3,"Cranes,_Lifts_And_Winches",Na,13421,U_K,NA,17.244921,Manifacutred_goods
N4,Electric_Machinery_And_Equipme,Na,5423,U_S_A,NA,521.976691,Manifacutred_goods
N4,Electric_Machinery_And_Equipme,Na,7171,Guyana,NA,0.177607,Manifacutred_goods
N4,Electric_Machinery_And_Equipme,Na,10027,Bangladesh_Pr,NA,110.207649,Manifacutred_goods
N4,Electric_Machinery_And_Equipme,Na,10077,China_P_Rp,NA,96.628741,Manifacutred_goods
N4,Electric_Machinery_And_Equipme,Na,10179,Hong_Kong,NA,32.649701,Manifacutred_goods
N4,Electric_Machinery_And_Equipme,Na,10205,Japan,NA,63.263261,Manifacutred_goods
N4,Electric_Machinery_And_Equipme,Na,10217,Korea_Rp,NA,38.999237,Manifacutred_goods
N4,Electric_Machinery_And_Equipme,Na,10245,Malaysia,NA,49.930351,Manifacutred_goods
N4,Electric_Machinery_And_Equipme,Na,10273,Nepal,NA,69.042247,Manifacutred_goods
N4,Electric_Machinery_And_Equipme,Na,10359,Singapore,NA,92.665559,Manifacutred_goods
N4,Electric_Machinery_And_Equipme,Na,10437,Vietnam_Soc_Rep,NA,64.248467,Manifacutred_goods
N4,Electric_Machinery_And_Equipme,Na,11351,Saudi_Arab,NA,89.547003,Manifacutred_goods
N4,Electric_Machinery_And_Equipme,Na,11419,U_Arab_Emts,NA,184.259201,Manifacutred_goods
N4,Electric_Machinery_And_Equipme,Na,13147,Germany,NA,234.534277,Manifacutred_goods
N4,Electric_Machinery_And_Equipme,Na,13421,U_K,NA,204.065852,Manifacutred_goods
N5,Ic_Engines_And_Parts,Na,5423,U_S_A,NA,378.593498,Manifacutred_goods
N5,Ic_Engines_And_Parts,Na,7171,Guyana,NA,0.076513,Manifacutred_goods
N5,Ic_Engines_And_Parts,Na,10027,Bangladesh_Pr,NA,9.127284,Manifacutred_goods
N5,Ic_Engines_And_Parts,Na,10077,China_P_Rp,NA,94.411776,Manifacutred_goods
N5,Ic_Engines_And_Parts,Na,10179,Hong_Kong,NA,42.450432,Manifacutred_goods
N5,Ic_Engines_And_Parts,Na,10205,Japan,NA,51.879196,Manifacutred_goods
N5,Ic_Engines_And_Parts,Na,10217,Korea_Rp,NA,34.927877,Manifacutred_goods
N5,Ic_Engines_And_Parts,Na,10245,Malaysia,NA,22.079229,Manifacutred_goods
N5,Ic_Engines_And_Parts,Na,10273,Nepal,NA,4.148647,Manifacutred_goods
N5,Ic_Engines_And_Parts,Na,10359,Singapore,NA,39.85136,Manifacutred_goods
N5,Ic_Engines_And_Parts,Na,10437,Vietnam_Soc_Rep,NA,7.425102,Manifacutred_goods
N5,Ic_Engines_And_Parts,Na,11351,Saudi_Arab,NA,11.008481,Manifacutred_goods
N5,Ic_Engines_And_Parts,Na,11419,U_Arab_Emts,NA,47.928604,Manifacutred_goods
N5,Ic_Engines_And_Parts,Na,13147,Germany,NA,159.691348,Manifacutred_goods
N5,Ic_Engines_And_Parts,Na,13421,U_K,NA,272.530258,Manifacutred_goods
N6,Indl._Machnry_For_Dairy_Etc,Na,5423,U_S_A,NA,706.607631,Manifacutred_goods
N6,Indl._Machnry_For_Dairy_Etc,Na,7171,Guyana,NA,1.677238,Manifacutred_goods
N6,Indl._Machnry_For_Dairy_Etc,Na,10027,Bangladesh_Pr,NA,299.120398,Manifacutred_goods
N6,Indl._Machnry_For_Dairy_Etc,Na,10077,China_P_Rp,NA,106.081668,Manifacutred_goods
N6,Indl._Machnry_For_Dairy_Etc,Na,10179,Hong_Kong,NA,9.622591,Manifacutred_goods
N6,Indl._Machnry_For_Dairy_Etc,Na,10205,Japan,NA,53.434588,Manifacutred_goods
N6,Indl._Machnry_For_Dairy_Etc,Na,10217,Korea_Rp,NA,23.909669,Manifacutred_goods
N6,Indl._Machnry_For_Dairy_Etc,Na,10245,Malaysia,NA,67.585114,Manifacutred_goods
N6,Indl._Machnry_For_Dairy_Etc,Na,10273,Nepal,NA,143.121927,Manifacutred_goods
N6,Indl._Machnry_For_Dairy_Etc,Na,10359,Singapore,NA,66.71365,Manifacutred_goods
N6,Indl._Machnry_For_Dairy_Etc,Na,10437,Vietnam_Soc_Rep,NA,93.172918,Manifacutred_goods
N6,Indl._Machnry_For_Dairy_Etc,Na,11351,Saudi_Arab,NA,138.483185,Manifacutred_goods
N6,Indl._Machnry_For_Dairy_Etc,Na,11419,U_Arab_Emts,NA,163.150001,Manifacutred_goods
N6,Indl._Machnry_For_Dairy_Etc,Na,13147,Germany,NA,174.619101,Manifacutred_goods
N6,Indl._Machnry_For_Dairy_Etc,Na,13421,U_K,NA,88.741189,Manifacutred_goods
N7,"Atm,_Injctng_Mlding_Mchnry_Etc",Na,5423,U_S_A,NA,267.96833,Manifacutred_goods
N7,"Atm,_Injctng_Mlding_Mchnry_Etc",Na,7171,Guyana,NA,0.013269,Manifacutred_goods
N7,"Atm,_Injctng_Mlding_Mchnry_Etc",Na,10027,Bangladesh_Pr,NA,11.29847,Manifacutred_goods
N7,"Atm,_Injctng_Mlding_Mchnry_Etc",Na,10077,China_P_Rp,NA,56.191779,Manifacutred_goods
N7,"Atm,_Injctng_Mlding_Mchnry_Etc",Na,10179,Hong_Kong,NA,2.27003,Manifacutred_goods
N7,"Atm,_Injctng_Mlding_Mchnry_Etc",Na,10205,Japan,NA,12.653277,Manifacutred_goods
N7,"Atm,_Injctng_Mlding_Mchnry_Etc",Na,10217,Korea_Rp,NA,22.947177,Manifacutred_goods
N7,"Atm,_Injctng_Mlding_Mchnry_Etc",Na,10245,Malaysia,NA,20.467929,Manifacutred_goods
N7,"Atm,_Injctng_Mlding_Mchnry_Etc",Na,10273,Nepal,NA,8.872311,Manifacutred_goods
N7,"Atm,_Injctng_Mlding_Mchnry_Etc",Na,10359,Singapore,NA,52.477988,Manifacutred_goods
N7,"Atm,_Injctng_Mlding_Mchnry_Etc",Na,10437,Vietnam_Soc_Rep,NA,35.824403,Manifacutred_goods
N7,"Atm,_Injctng_Mlding_Mchnry_Etc",Na,11351,Saudi_Arab,NA,67.636625,Manifacutred_goods
N7,"Atm,_Injctng_Mlding_Mchnry_Etc",Na,11419,U_Arab_Emts,NA,112.316524,Manifacutred_goods
N7,"Atm,_Injctng_Mlding_Mchnry_Etc",Na,13147,Germany,NA,57.286087,Manifacutred_goods
N7,"Atm,_Injctng_Mlding_Mchnry_Etc",Na,13421,U_K,NA,69.408065,Manifacutred_goods
N8,"Nucler_Reactr,_Indl_Boilr,_Prt",Na,5423,U_S_A,NA,34.341219,Manifacutred_goods
N8,"Nucler_Reactr,_Indl_Boilr,_Prt",Na,7171,Guyana,NA,0.173177,Manifacutred_goods
N8,"Nucler_Reactr,_Indl_Boilr,_Prt",Na,10027,Bangladesh_Pr,NA,32.280362,Manifacutred_goods
N8,"Nucler_Reactr,_Indl_Boilr,_Prt",Na,10077,China_P_Rp,NA,6.128715,Manifacutred_goods
N8,"Nucler_Reactr,_Indl_Boilr,_Prt",Na,10179,Hong_Kong,NA,0.088237,Manifacutred_goods
N8,"Nucler_Reactr,_Indl_Boilr,_Prt",Na,10205,Japan,NA,9.2131,Manifacutred_goods
N8,"Nucler_Reactr,_Indl_Boilr,_Prt",Na,10217,Korea_Rp,NA,7.646585,Manifacutred_goods
N8,"Nucler_Reactr,_Indl_Boilr,_Prt",Na,10245,Malaysia,NA,8.082964,Manifacutred_goods
N8,"Nucler_Reactr,_Indl_Boilr,_Prt",Na,10273,Nepal,NA,3.190295,Manifacutred_goods
N8,"Nucler_Reactr,_Indl_Boilr,_Prt",Na,10359,Singapore,NA,12.769165,Manifacutred_goods
N8,"Nucler_Reactr,_Indl_Boilr,_Prt",Na,10437,Vietnam_Soc_Rep,NA,13.600949,Manifacutred_goods
N8,"Nucler_Reactr,_Indl_Boilr,_Prt",Na,11351,Saudi_Arab,NA,41.114984,Manifacutred_goods
N8,"Nucler_Reactr,_Indl_Boilr,_Prt",Na,11419,U_Arab_Emts,NA,22.442543,Manifacutred_goods
N8,"Nucler_Reactr,_Indl_Boilr,_Prt",Na,13147,Germany,NA,5.940758,Manifacutred_goods
N8,"Nucler_Reactr,_Indl_Boilr,_Prt",Na,13421,U_K,NA,7.659453,Manifacutred_goods
N9,Other_Construction_Machinery,Na,5423,U_S_A,NA,91.738099,Manifacutred_goods
N9,Other_Construction_Machinery,Na,7171,Guyana,NA,1.080445,Manifacutred_goods
N9,Other_Construction_Machinery,Na,10027,Bangladesh_Pr,NA,17.337672,Manifacutred_goods
N9,Other_Construction_Machinery,Na,10077,China_P_Rp,NA,13.023094,Manifacutred_goods
N9,Other_Construction_Machinery,Na,10179,Hong_Kong,NA,0.151617,Manifacutred_goods
N9,Other_Construction_Machinery,Na,10205,Japan,NA,13.953034,Manifacutred_goods
N9,Other_Construction_Machinery,Na,10217,Korea_Rp,NA,9.006912,Manifacutred_goods
N9,Other_Construction_Machinery,Na,10245,Malaysia,NA,9.239207,Manifacutred_goods
N9,Other_Construction_Machinery,Na,10273,Nepal,NA,71.293542,Manifacutred_goods
N9,Other_Construction_Machinery,Na,10359,Singapore,NA,80.383543,Manifacutred_goods
N9,Other_Construction_Machinery,Na,10437,Vietnam_Soc_Rep,NA,4.085176,Manifacutred_goods
N9,Other_Construction_Machinery,Na,11351,Saudi_Arab,NA,58.680499,Manifacutred_goods
N9,Other_Construction_Machinery,Na,11419,U_Arab_Emts,NA,98.575405,Manifacutred_goods
N9,Other_Construction_Machinery,Na,13147,Germany,NA,13.063428,Manifacutred_goods
N9,Other_Construction_Machinery,Na,13421,U_K,NA,79.113662,Manifacutred_goods
O1,Other_Misc._Engineering_Items,Na,5423,U_S_A,NA,564.033743,Manifacutred_goods
O1,Other_Misc._Engineering_Items,Na,7171,Guyana,NA,0.227263,Manifacutred_goods
O1,Other_Misc._Engineering_Items,Na,10027,Bangladesh_Pr,NA,19.198654,Manifacutred_goods
O1,Other_Misc._Engineering_Items,Na,10077,China_P_Rp,NA,60.802808,Manifacutred_goods
O1,Other_Misc._Engineering_Items,Na,10179,Hong_Kong,NA,30.918654,Manifacutred_goods
O1,Other_Misc._Engineering_Items,Na,10205,Japan,NA,40.977241,Manifacutred_goods
O1,Other_Misc._Engineering_Items,Na,10217,Korea_Rp,NA,22.995261,Manifacutred_goods
O1,Other_Misc._Engineering_Items,Na,10245,Malaysia,NA,17.671,Manifacutred_goods
O1,Other_Misc._Engineering_Items,Na,10273,Nepal,NA,12.575357,Manifacutred_goods
O1,Other_Misc._Engineering_Items,Na,10359,Singapore,NA,74.756413,Manifacutred_goods
O1,Other_Misc._Engineering_Items,Na,10437,Vietnam_Soc_Rep,NA,5.866348,Manifacutred_goods
O1,Other_Misc._Engineering_Items,Na,11351,Saudi_Arab,NA,23.676894,Manifacutred_goods
O1,Other_Misc._Engineering_Items,Na,11419,U_Arab_Emts,NA,113.523194,Manifacutred_goods
O1,Other_Misc._Engineering_Items,Na,13147,Germany,NA,113.843198,Manifacutred_goods
O1,Other_Misc._Engineering_Items,Na,13421,U_K,NA,96.078739,Manifacutred_goods
O2,Prime_Mica_And_Mica_Products,Kgs,5423,U_S_A,209819,3.973597,Manifacutred_goods
O2,Prime_Mica_And_Mica_Products,Kgs,10027,Bangladesh_Pr,14098,0.046708,Manifacutred_goods
O2,Prime_Mica_And_Mica_Products,Kgs,10077,China_P_Rp,55888,0.895913,Manifacutred_goods
O2,Prime_Mica_And_Mica_Products,Kgs,10179,Hong_Kong,14915,0.447439,Manifacutred_goods
O2,Prime_Mica_And_Mica_Products,Kgs,10205,Japan,46483,1.919181,Manifacutred_goods
O2,Prime_Mica_And_Mica_Products,Kgs,10217,Korea_Rp,12368,0.445677,Manifacutred_goods
O2,Prime_Mica_And_Mica_Products,Kgs,10245,Malaysia,6448,0.076943,Manifacutred_goods
O2,Prime_Mica_And_Mica_Products,Kgs,10273,Nepal,3166,0.051377,Manifacutred_goods
O2,Prime_Mica_And_Mica_Products,Kgs,10359,Singapore,504,0.045842,Manifacutred_goods
O2,Prime_Mica_And_Mica_Products,Kgs,10437,Vietnam_Soc_Rep,247,0.019358,Manifacutred_goods
O2,Prime_Mica_And_Mica_Products,Kgs,11351,Saudi_Arab,108330,1.308938,Manifacutred_goods
O2,Prime_Mica_And_Mica_Products,Kgs,11419,U_Arab_Emts,55349,0.704753,Manifacutred_goods
O2,Prime_Mica_And_Mica_Products,Kgs,13147,Germany,3559,0.31101,Manifacutred_goods
O2,Prime_Mica_And_Mica_Products,Kgs,13421,U_K,81714,0.991838,Manifacutred_goods
O3,Pumps_Of_All_Types,Na,5423,U_S_A,NA,151.433129,Manifacutred_goods
O3,Pumps_Of_All_Types,Na,7171,Guyana,NA,0.06157,Manifacutred_goods
O3,Pumps_Of_All_Types,Na,10027,Bangladesh_Pr,NA,14.622315,Manifacutred_goods
O3,Pumps_Of_All_Types,Na,10077,China_P_Rp,NA,16.460718,Manifacutred_goods
O3,Pumps_Of_All_Types,Na,10179,Hong_Kong,NA,0.272521,Manifacutred_goods
O3,Pumps_Of_All_Types,Na,10205,Japan,NA,6.515084,Manifacutred_goods
O3,Pumps_Of_All_Types,Na,10217,Korea_Rp,NA,4.744472,Manifacutred_goods
O3,Pumps_Of_All_Types,Na,10245,Malaysia,NA,14.098744,Manifacutred_goods
O3,Pumps_Of_All_Types,Na,10273,Nepal,NA,9.74384,Manifacutred_goods
O3,Pumps_Of_All_Types,Na,10359,Singapore,NA,18.390447,Manifacutred_goods
O3,Pumps_Of_All_Types,Na,10437,Vietnam_Soc_Rep,NA,15.98921,Manifacutred_goods
O3,Pumps_Of_All_Types,Na,11351,Saudi_Arab,NA,22.879032,Manifacutred_goods
O3,Pumps_Of_All_Types,Na,11419,U_Arab_Emts,NA,40.917345,Manifacutred_goods
O3,Pumps_Of_All_Types,Na,13147,Germany,NA,49.04635,Manifacutred_goods
O3,Pumps_Of_All_Types,Na,13421,U_K,NA,26.664147,Manifacutred_goods
O4,"Aircraft,_Spacecraft_And_Parts",Na,5423,U_S_A,NA,503.331906,Manifacutred_goods
O4,"Aircraft,_Spacecraft_And_Parts",Na,10027,Bangladesh_Pr,NA,0.028796,Manifacutred_goods
O4,"Aircraft,_Spacecraft_And_Parts",Na,10077,China_P_Rp,NA,16.528761,Manifacutred_goods
O4,"Aircraft,_Spacecraft_And_Parts",Na,10179,Hong_Kong,NA,2.56781,Manifacutred_goods
O4,"Aircraft,_Spacecraft_And_Parts",Na,10205,Japan,NA,5.627662,Manifacutred_goods
O4,"Aircraft,_Spacecraft_And_Parts",Na,10217,Korea_Rp,NA,0.401457,Manifacutred_goods
O4,"Aircraft,_Spacecraft_And_Parts",Na,10245,Malaysia,NA,12.976421,Manifacutred_goods
O4,"Aircraft,_Spacecraft_And_Parts",Na,10273,Nepal,NA,1.170985,Manifacutred_goods
O4,"Aircraft,_Spacecraft_And_Parts",Na,10359,Singapore,NA,114.446328,Manifacutred_goods
O4,"Aircraft,_Spacecraft_And_Parts",Na,10437,Vietnam_Soc_Rep,NA,0.31428,Manifacutred_goods
O4,"Aircraft,_Spacecraft_And_Parts",Na,11351,Saudi_Arab,NA,2.006934,Manifacutred_goods
