"","pc_code","pc_description","unit","country_code","country_name","quantity","value","pc_type"
"18284","P9","Oth Txtl Yrn, Fbric Mdup Artcl","Na",6073,"Chile",NA,0.004309,"Textile"
"18285","P9","Oth Txtl Yrn, Fbric Mdup Artcl","Na",6083,"Colombia",NA,0.000527,"Textile"
"18286","P9","Oth Txtl Yrn, Fbric Mdup Artcl","Na",7012,"Anguilla",NA,0.00017,"Textile"
"18287","P9","Oth Txtl Yrn, Fbric Mdup Artcl","Na",8177,"Honduras",NA,0.027036,"Textile"
"18288","P9","Oth Txtl Yrn, Fbric Mdup Artcl","Na",9103,"Dominic Rep",NA,0.037564,"Textile"
"18289","P9","Oth Txtl Yrn, Fbric Mdup Artcl","Na",9259,"Mexico",NA,0.526712,"Textile"
"18290","P9","Oth Txtl Yrn, Fbric Mdup Artcl","Na",10017,"Australia",NA,0.280846,"Textile"
"18291","P9","Oth Txtl Yrn, Fbric Mdup Artcl","Na",10027,"Bangladesh Pr",NA,6.043421,"Textile"
"18292","P9","Oth Txtl Yrn, Fbric Mdup Artcl","Na",10056,"Cambodia",NA,0.037157,"Textile"
"18293","P9","Oth Txtl Yrn, Fbric Mdup Artcl","Na",10077,"China P Rp",NA,487.19338,"Textile"
"18294","P9","Oth Txtl Yrn, Fbric Mdup Artcl","Na",10179,"Hong Kong",NA,71.333629,"Textile"
"18295","P9","Oth Txtl Yrn, Fbric Mdup Artcl","Na",10187,"Indonesia",NA,3.29794,"Textile"
"18296","P9","Oth Txtl Yrn, Fbric Mdup Artcl","Na",10189,"Iran",NA,0.022852,"Textile"
"18297","P9","Oth Txtl Yrn, Fbric Mdup Artcl","Na",10205,"Japan",NA,6.131994,"Textile"
"18298","P9","Oth Txtl Yrn, Fbric Mdup Artcl","Na",10217,"Korea Rp",NA,12.275396,"Textile"
"18299","P9","Oth Txtl Yrn, Fbric Mdup Artcl","Na",10245,"Malaysia",NA,3.388934,"Textile"
"18300","P9","Oth Txtl Yrn, Fbric Mdup Artcl","Na",10285,"New Zealand",NA,0.030952,"Textile"
"18301","P9","Oth Txtl Yrn, Fbric Mdup Artcl","Na",10309,"Pakistan Ir",NA,0.446691,"Textile"
"18302","P9","Oth Txtl Yrn, Fbric Mdup Artcl","Na",10323,"Philippines",NA,0.040856,"Textile"
"18303","P9","Oth Txtl Yrn, Fbric Mdup Artcl","Na",10359,"Singapore",NA,0.560358,"Textile"
"18304","P9","Oth Txtl Yrn, Fbric Mdup Artcl","Na",10369,"Sri Lanka Dsr",NA,44.041169,"Textile"
"18305","P9","Oth Txtl Yrn, Fbric Mdup Artcl","Na",10397,"Thailand",NA,5.378176,"Textile"
"18306","P9","Oth Txtl Yrn, Fbric Mdup Artcl","Na",10437,"Vietnam Soc Rep",NA,8.323615,"Textile"
"18307","P9","Oth Txtl Yrn, Fbric Mdup Artcl","Na",10447,"Samoa",NA,0.000121,"Textile"
"18308","P9","Oth Txtl Yrn, Fbric Mdup Artcl","Na",11219,"Kuwait",NA,0.000806,"Textile"
"18309","P9","Oth Txtl Yrn, Fbric Mdup Artcl","Na",11225,"Lebanon",NA,0.005418,"Textile"
"18310","P9","Oth Txtl Yrn, Fbric Mdup Artcl","Na",11301,"Oman",NA,2.1e-05,"Textile"
"18311","P9","Oth Txtl Yrn, Fbric Mdup Artcl","Na",11335,"Qatar",NA,1.6e-05,"Textile"
"18312","P9","Oth Txtl Yrn, Fbric Mdup Artcl","Na",11351,"Saudi Arab",NA,0.152953,"Textile"
"18313","P9","Oth Txtl Yrn, Fbric Mdup Artcl","Na",11419,"U Arab Emts",NA,2.193296,"Textile"
"18314","P9","Oth Txtl Yrn, Fbric Mdup Artcl","Na",12075,"Taiwan",NA,28.287648,"Textile"
"18315","P9","Oth Txtl Yrn, Fbric Mdup Artcl","Na",12195,"Israel",NA,0.009157,"Textile"
"18316","P9","Oth Txtl Yrn, Fbric Mdup Artcl","Na",12215,"Korea Dp Rp",NA,0.084183,"Textile"
"18317","P9","Oth Txtl Yrn, Fbric Mdup Artcl","Na",12295,"Norfolk Is",NA,0.012148,"Textile"
"18318","P9","Oth Txtl Yrn, Fbric Mdup Artcl","Na",13019,"Austria",NA,1.610451,"Textile"
"18319","P9","Oth Txtl Yrn, Fbric Mdup Artcl","Na",13033,"Belgium",NA,3.5773,"Textile"
"18320","P9","Oth Txtl Yrn, Fbric Mdup Artcl","Na",13101,"Denmark",NA,0.22077,"Textile"
"18321","P9","Oth Txtl Yrn, Fbric Mdup Artcl","Na",13125,"Finland",NA,0.769677,"Textile"
"18322","P9","Oth Txtl Yrn, Fbric Mdup Artcl","Na",13129,"France",NA,5.443711,"Textile"
"18323","P9","Oth Txtl Yrn, Fbric Mdup Artcl","Na",13147,"Germany",NA,18.981601,"Textile"
"18324","P9","Oth Txtl Yrn, Fbric Mdup Artcl","Na",13155,"Greece",NA,0.005412,"Textile"
"18325","P9","Oth Txtl Yrn, Fbric Mdup Artcl","Na",13193,"Ireland",NA,0.066464,"Textile"
"18326","P9","Oth Txtl Yrn, Fbric Mdup Artcl","Na",13197,"Italy",NA,8.530105,"Textile"
"18327","P9","Oth Txtl Yrn, Fbric Mdup Artcl","Na",13235,"Luxembourg",NA,0.000441,"Textile"
"18328","P9","Oth Txtl Yrn, Fbric Mdup Artcl","Na",13275,"Netherland",NA,10.351557,"Textile"
"18329","P9","Oth Txtl Yrn, Fbric Mdup Artcl","Na",13327,"Portugal",NA,1.640129,"Textile"
"18330","P9","Oth Txtl Yrn, Fbric Mdup Artcl","Na",13367,"Spain",NA,0.775981,"Textile"
"18331","P9","Oth Txtl Yrn, Fbric Mdup Artcl","Na",13387,"Sweden",NA,1.312276,"Textile"
"18332","P9","Oth Txtl Yrn, Fbric Mdup Artcl","Na",13421,"U K",NA,6.412596,"Textile"
"18333","P9","Oth Txtl Yrn, Fbric Mdup Artcl","Na",14297,"Norway",NA,0.027677,"Textile"
"18334","P9","Oth Txtl Yrn, Fbric Mdup Artcl","Na",14389,"Switzerland",NA,3.687672,"Textile"
"18335","P9","Oth Txtl Yrn, Fbric Mdup Artcl","Na",15049,"Bulgaria",NA,0.006358,"Textile"
"18336","P9","Oth Txtl Yrn, Fbric Mdup Artcl","Na",15098,"Czech Republic",NA,0.065816,"Textile"
"18337","P9","Oth Txtl Yrn, Fbric Mdup Artcl","Na",15114,"Estonia",NA,0.005025,"Textile"
"18338","P9","Oth Txtl Yrn, Fbric Mdup Artcl","Na",15145,"Georgia",NA,3.4e-05,"Textile"
"18339","P9","Oth Txtl Yrn, Fbric Mdup Artcl","Na",15181,"Hungary",NA,0.253161,"Textile"
"18340","P9","Oth Txtl Yrn, Fbric Mdup Artcl","Na",15224,"Latvia",NA,0.072366,"Textile"
"18341","P9","Oth Txtl Yrn, Fbric Mdup Artcl","Na",15234,"Lithuania",NA,0.087714,"Textile"
"18342","P9","Oth Txtl Yrn, Fbric Mdup Artcl","Na",15325,"Poland",NA,0.515412,"Textile"
"18343","P9","Oth Txtl Yrn, Fbric Mdup Artcl","Na",15343,"Romania",NA,0.427896,"Textile"
"18344","P9","Oth Txtl Yrn, Fbric Mdup Artcl","Na",15344,"Russia",NA,0.014405,"Textile"
"18345","P9","Oth Txtl Yrn, Fbric Mdup Artcl","Na",15358,"Slovak Rep",NA,0.139034,"Textile"
"18346","P9","Oth Txtl Yrn, Fbric Mdup Artcl","Na",15360,"Slovenia",NA,0.126781,"Textile"
"18347","P9","Oth Txtl Yrn, Fbric Mdup Artcl","Na",16409,"Turkey",NA,3.324855,"Textile"
"18348","Q1","Silk,Raw","Kgs",6043,"Brazil",3920,0.16829,"Textile"
"18349","Q1","Silk,Raw","Kgs",10077,"China P Rp",3107568,135.941221,"Textile"
"18350","Q1","Silk,Raw","Kgs",10245,"Malaysia",235828,10.086969,"Textile"
"18351","Q1","Silk,Raw","Kgs",10437,"Vietnam Soc Rep",157859,6.85455,"Textile"
"18352","Q1","Silk,Raw","Kgs",15181,"Hungary",1338,0.039132,"Textile"
"18353","Q1","Silk,Raw","Kgs",15430,"Uzbekistan",22385,0.616506,"Textile"
"18354","Q2","Natrl Silk Yarn,Fabrics,Madeup","Na",599,"Unspecified",NA,0.001512,"Textile"
"18355","Q2","Natrl Silk Yarn,Fabrics,Madeup","Na",4365,"South Africa",NA,0.007013,"Textile"
"18356","Q2","Natrl Silk Yarn,Fabrics,Madeup","Na",5059,"Canada",NA,0.007485,"Textile"
"18357","Q2","Natrl Silk Yarn,Fabrics,Madeup","Na",5423,"U S A",NA,0.135427,"Textile"
"18358","Q2","Natrl Silk Yarn,Fabrics,Madeup","Na",10027,"Bangladesh Pr",NA,0.003727,"Textile"
"18359","Q2","Natrl Silk Yarn,Fabrics,Madeup","Na",10077,"China P Rp",NA,39.44674,"Textile"
"18360","Q2","Natrl Silk Yarn,Fabrics,Madeup","Na",10179,"Hong Kong",NA,0.100046,"Textile"
"18361","Q2","Natrl Silk Yarn,Fabrics,Madeup","Na",10205,"Japan",NA,0.002135,"Textile"
"18362","Q2","Natrl Silk Yarn,Fabrics,Madeup","Na",10217,"Korea Rp",NA,0.275718,"Textile"
"18363","Q2","Natrl Silk Yarn,Fabrics,Madeup","Na",10245,"Malaysia",NA,0.49936,"Textile"
"18364","Q2","Natrl Silk Yarn,Fabrics,Madeup","Na",10309,"Pakistan Ir",NA,0.480762,"Textile"
"18365","Q2","Natrl Silk Yarn,Fabrics,Madeup","Na",10359,"Singapore",NA,0.003634,"Textile"
"18366","Q2","Natrl Silk Yarn,Fabrics,Madeup","Na",10397,"Thailand",NA,0.015248,"Textile"
"18367","Q2","Natrl Silk Yarn,Fabrics,Madeup","Na",10437,"Vietnam Soc Rep",NA,4.736569,"Textile"
"18368","Q2","Natrl Silk Yarn,Fabrics,Madeup","Na",11419,"U Arab Emts",NA,3.4e-05,"Textile"
"18369","Q2","Natrl Silk Yarn,Fabrics,Madeup","Na",12075,"Taiwan",NA,0.004672,"Textile"
"18370","Q2","Natrl Silk Yarn,Fabrics,Madeup","Na",13033,"Belgium",NA,0.001917,"Textile"
"18371","Q2","Natrl Silk Yarn,Fabrics,Madeup","Na",13129,"France",NA,0.056034,"Textile"
"18372","Q2","Natrl Silk Yarn,Fabrics,Madeup","Na",13147,"Germany",NA,0.04185,"Textile"
"18373","Q2","Natrl Silk Yarn,Fabrics,Madeup","Na",13155,"Greece",NA,9.2e-05,"Textile"
"18374","Q2","Natrl Silk Yarn,Fabrics,Madeup","Na",13197,"Italy",NA,0.453702,"Textile"
"18375","Q2","Natrl Silk Yarn,Fabrics,Madeup","Na",13275,"Netherland",NA,0.016065,"Textile"
"18376","Q2","Natrl Silk Yarn,Fabrics,Madeup","Na",13367,"Spain",NA,0.009949,"Textile"
"18377","Q2","Natrl Silk Yarn,Fabrics,Madeup","Na",13387,"Sweden",NA,0.000815,"Textile"
"18378","Q2","Natrl Silk Yarn,Fabrics,Madeup","Na",13421,"U K",NA,0.210393,"Textile"
"18379","Q2","Natrl Silk Yarn,Fabrics,Madeup","Na",14389,"Switzerland",NA,3e-05,"Textile"
"18380","Q2","Natrl Silk Yarn,Fabrics,Madeup","Na",15098,"Czech Republic",NA,0.001641,"Textile"
"18381","Q2","Natrl Silk Yarn,Fabrics,Madeup","Na",15430,"Uzbekistan",NA,0.012764,"Textile"
"18382","Q2","Natrl Silk Yarn,Fabrics,Madeup","Na",16409,"Turkey",NA,0.024477,"Textile"
"18383","Q3","Manmade Yarn,Fabrics,Madeups","Na",599,"Unspecified",NA,0.110404,"Textile"
"18384","Q3","Manmade Yarn,Fabrics,Madeups","Na",2241,"Madagascar",NA,0.007039,"Textile"
"18385","Q3","Manmade Yarn,Fabrics,Madeups","Na",2257,"Mauritius",NA,0.008799,"Textile"
"18386","Q3","Manmade Yarn,Fabrics,Madeups","Na",2353,"Senegal",NA,0.020877,"Textile"
"18387","Q3","Manmade Yarn,Fabrics,Madeups","Na",3269,"Namibia",NA,0.075407,"Textile"
"18388","Q3","Manmade Yarn,Fabrics,Madeups","Na",3291,"Nigeria",NA,0.000231,"Textile"
"18389","Q3","Manmade Yarn,Fabrics,Madeups","Na",3385,"Swaziland",NA,0.017047,"Textile"
"18390","Q3","Manmade Yarn,Fabrics,Madeups","Na",4111,"Egypt A Rp",NA,3.796857,"Textile"
"18391","Q3","Manmade Yarn,Fabrics,Madeups","Na",4265,"Morocco",NA,0.069198,"Textile"
"18392","Q3","Manmade Yarn,Fabrics,Madeups","Na",4365,"South Africa",NA,0.258143,"Textile"
"18393","Q3","Manmade Yarn,Fabrics,Madeups","Na",4407,"Tunisia",NA,0.000109,"Textile"
"18394","Q3","Manmade Yarn,Fabrics,Madeups","Na",5059,"Canada",NA,0.374404,"Textile"
"18395","Q3","Manmade Yarn,Fabrics,Madeups","Na",5423,"U S A",NA,49.320732,"Textile"
"18396","Q3","Manmade Yarn,Fabrics,Madeups","Na",6015,"Argentina",NA,0.003153,"Textile"
"18397","Q3","Manmade Yarn,Fabrics,Madeups","Na",6043,"Brazil",NA,0.358463,"Textile"
"18398","Q3","Manmade Yarn,Fabrics,Madeups","Na",6073,"Chile",NA,0.108654,"Textile"
"18399","Q3","Manmade Yarn,Fabrics,Madeups","Na",6083,"Colombia",NA,0.162336,"Textile"
"18400","Q3","Manmade Yarn,Fabrics,Madeups","Na",6319,"Peru",NA,0.028134,"Textile"
"18401","Q3","Manmade Yarn,Fabrics,Madeups","Na",6433,"Venezuela",NA,0.000513,"Textile"
"18402","Q3","Manmade Yarn,Fabrics,Madeups","Na",9259,"Mexico",NA,0.82815,"Textile"
"18403","Q3","Manmade Yarn,Fabrics,Madeups","Na",9277,"Netherlandantil",NA,0.006339,"Textile"
"18404","Q3","Manmade Yarn,Fabrics,Madeups","Na",9331,"Puerto Rico",NA,0.345815,"Textile"
"18405","Q3","Manmade Yarn,Fabrics,Madeups","Na",10017,"Australia",NA,1.711819,"Textile"
"18406","Q3","Manmade Yarn,Fabrics,Madeups","Na",10027,"Bangladesh Pr",NA,3.598075,"Textile"
"18407","Q3","Manmade Yarn,Fabrics,Madeups","Na",10056,"Cambodia",NA,0.043853,"Textile"
"18408","Q3","Manmade Yarn,Fabrics,Madeups","Na",10077,"China P Rp",NA,853.933754,"Textile"
"18409","Q3","Manmade Yarn,Fabrics,Madeups","Na",10179,"Hong Kong",NA,30.790285,"Textile"
"18410","Q3","Manmade Yarn,Fabrics,Madeups","Na",10187,"Indonesia",NA,91.460708,"Textile"
"18411","Q3","Manmade Yarn,Fabrics,Madeups","Na",10189,"Iran",NA,0.025049,"Textile"
"18412","Q3","Manmade Yarn,Fabrics,Madeups","Na",10205,"Japan",NA,86.20472,"Textile"
"18413","Q3","Manmade Yarn,Fabrics,Madeups","Na",10217,"Korea Rp",NA,77.823124,"Textile"
"18414","Q3","Manmade Yarn,Fabrics,Madeups","Na",10245,"Malaysia",NA,48.588141,"Textile"
"18415","Q3","Manmade Yarn,Fabrics,Madeups","Na",10273,"Nepal",NA,37.922556,"Textile"
"18416","Q3","Manmade Yarn,Fabrics,Madeups","Na",10285,"New Zealand",NA,0.373161,"Textile"
"18417","Q3","Manmade Yarn,Fabrics,Madeups","Na",10309,"Pakistan Ir",NA,0.807786,"Textile"
"18418","Q3","Manmade Yarn,Fabrics,Madeups","Na",10323,"Philippines",NA,1.879018,"Textile"
"18419","Q3","Manmade Yarn,Fabrics,Madeups","Na",10359,"Singapore",NA,21.699477,"Textile"
"18420","Q3","Manmade Yarn,Fabrics,Madeups","Na",10369,"Sri Lanka Dsr",NA,12.397514,"Textile"
"18421","Q3","Manmade Yarn,Fabrics,Madeups","Na",10397,"Thailand",NA,68.08014,"Textile"
"18422","Q3","Manmade Yarn,Fabrics,Madeups","Na",10437,"Vietnam Soc Rep",NA,88.050601,"Textile"
"18423","Q3","Manmade Yarn,Fabrics,Madeups","Na",11025,"Baharain Is",NA,0.00947,"Textile"
"18424","Q3","Manmade Yarn,Fabrics,Madeups","Na",11225,"Lebanon",NA,0.003709,"Textile"
"18425","Q3","Manmade Yarn,Fabrics,Madeups","Na",11301,"Oman",NA,0.147121,"Textile"
"18426","Q3","Manmade Yarn,Fabrics,Madeups","Na",11335,"Qatar",NA,0.008706,"Textile"
"18427","Q3","Manmade Yarn,Fabrics,Madeups","Na",11351,"Saudi Arab",NA,8.506963,"Textile"
"18428","Q3","Manmade Yarn,Fabrics,Madeups","Na",11391,"Syria",NA,0.006464,"Textile"
"18429","Q3","Manmade Yarn,Fabrics,Madeups","Na",11419,"U Arab Emts",NA,7.744386,"Textile"
"18430","Q3","Manmade Yarn,Fabrics,Madeups","Na",12075,"Taiwan",NA,111.548664,"Textile"
"18431","Q3","Manmade Yarn,Fabrics,Madeups","Na",12195,"Israel",NA,0.093962,"Textile"
"18432","Q3","Manmade Yarn,Fabrics,Madeups","Na",12215,"Korea Dp Rp",NA,0.382231,"Textile"
"18433","Q3","Manmade Yarn,Fabrics,Madeups","Na",13019,"Austria",NA,1.024168,"Textile"
"18434","Q3","Manmade Yarn,Fabrics,Madeups","Na",13033,"Belgium",NA,4.903928,"Textile"
"18435","Q3","Manmade Yarn,Fabrics,Madeups","Na",13101,"Denmark",NA,0.246145,"Textile"
"18436","Q3","Manmade Yarn,Fabrics,Madeups","Na",13125,"Finland",NA,0.887547,"Textile"
"18437","Q3","Manmade Yarn,Fabrics,Madeups","Na",13129,"France",NA,5.526027,"Textile"
"18438","Q3","Manmade Yarn,Fabrics,Madeups","Na",13147,"Germany",NA,32.829897,"Textile"
"18439","Q3","Manmade Yarn,Fabrics,Madeups","Na",13155,"Greece",NA,0.111015,"Textile"
"18440","Q3","Manmade Yarn,Fabrics,Madeups","Na",13193,"Ireland",NA,0.092056,"Textile"
"18441","Q3","Manmade Yarn,Fabrics,Madeups","Na",13197,"Italy",NA,10.92207,"Textile"
"18442","Q3","Manmade Yarn,Fabrics,Madeups","Na",13235,"Luxembourg",NA,1.290014,"Textile"
"18443","Q3","Manmade Yarn,Fabrics,Madeups","Na",13275,"Netherland",NA,11.84761,"Textile"
"18444","Q3","Manmade Yarn,Fabrics,Madeups","Na",13327,"Portugal",NA,0.969019,"Textile"
"18445","Q3","Manmade Yarn,Fabrics,Madeups","Na",13367,"Spain",NA,11.089026,"Textile"
"18446","Q3","Manmade Yarn,Fabrics,Madeups","Na",13387,"Sweden",NA,0.124262,"Textile"
"18447","Q3","Manmade Yarn,Fabrics,Madeups","Na",13421,"U K",NA,7.271766,"Textile"
"18448","Q3","Manmade Yarn,Fabrics,Madeups","Na",14297,"Norway",NA,0.052301,"Textile"
"18449","Q3","Manmade Yarn,Fabrics,Madeups","Na",14389,"Switzerland",NA,1.472637,"Textile"
"18450","Q3","Manmade Yarn,Fabrics,Madeups","Na",15049,"Bulgaria",NA,0.105117,"Textile"
"18451","Q3","Manmade Yarn,Fabrics,Madeups","Na",15055,"Belarus",NA,2.266377,"Textile"
"18452","Q3","Manmade Yarn,Fabrics,Madeups","Na",15098,"Czech Republic",NA,0.70712,"Textile"
"18453","Q3","Manmade Yarn,Fabrics,Madeups","Na",15114,"Estonia",NA,0.027964,"Textile"
"18454","Q3","Manmade Yarn,Fabrics,Madeups","Na",15181,"Hungary",NA,0.216726,"Textile"
"18455","Q3","Manmade Yarn,Fabrics,Madeups","Na",15224,"Latvia",NA,0.192271,"Textile"
"18456","Q3","Manmade Yarn,Fabrics,Madeups","Na",15234,"Lithuania",NA,5.238328,"Textile"
"18457","Q3","Manmade Yarn,Fabrics,Madeups","Na",15325,"Poland",NA,0.259856,"Textile"
"18458","Q3","Manmade Yarn,Fabrics,Madeups","Na",15343,"Romania",NA,0.989907,"Textile"
"18459","Q3","Manmade Yarn,Fabrics,Madeups","Na",15344,"Russia",NA,8.536552,"Textile"
"18460","Q3","Manmade Yarn,Fabrics,Madeups","Na",15358,"Slovak Rep",NA,0.219461,"Textile"
"18461","Q3","Manmade Yarn,Fabrics,Madeups","Na",15360,"Slovenia",NA,0.320468,"Textile"
"18462","Q3","Manmade Yarn,Fabrics,Madeups","Na",15422,"Ukraine",NA,0.004606,"Textile"
"18463","Q3","Manmade Yarn,Fabrics,Madeups","Na",16409,"Turkey",NA,7.95313,"Textile"
"18464","Q4","Wool, Raw","Kgs",599,"Unspecified",100,0.000457,"Textile"
"18465","Q4","Wool, Raw","Kgs",1213,"Kenya",1682504,3.517785,"Textile"
"18466","Q4","Wool, Raw","Kgs",3227,"Lesotho",157032,1.251669,"Textile"
"18467","Q4","Wool, Raw","Kgs",4005,"Algeria",95000,0.062189,"Textile"
"18468","Q4","Wool, Raw","Kgs",4111,"Egypt A Rp",2339542,2.246794,"Textile"
"18469","Q4","Wool, Raw","Kgs",4231,"Libya",1110018,1.132036,"Textile"
"18470","Q4","Wool, Raw","Kgs",4265,"Morocco",1679329,1.467729,"Textile"
"18471","Q4","Wool, Raw","Kgs",4365,"South Africa",1521647,13.061143,"Textile"
"18472","Q4","Wool, Raw","Kgs",4407,"Tunisia",2882838,3.41788,"Textile"
"18473","Q4","Wool, Raw","Kgs",5059,"Canada",34995,0.086179,"Textile"
"18474","Q4","Wool, Raw","Kgs",5423,"U S A",615717,4.601323,"Textile"
"18475","Q4","Wool, Raw","Kgs",6015,"Argentina",366166,2.738511,"Textile"
"18476","Q4","Wool, Raw","Kgs",6043,"Brazil",121554,0.725127,"Textile"
"18477","Q4","Wool, Raw","Kgs",6073,"Chile",25957,0.025014,"Textile"
"18478","Q4","Wool, Raw","Kgs",6319,"Peru",190034,1.136781,"Textile"
"18479","Q4","Wool, Raw","Kgs",6427,"Uruguay",1156818,8.945998,"Textile"
"18480","Q4","Wool, Raw","Kgs",6433,"Venezuela",10755,0.012946,"Textile"
"18481","Q4","Wool, Raw","Kgs",9123,"Falkland Is",231189,1.747522,"Textile"
"18482","Q4","Wool, Raw","Kgs",10001,"Afghanistan",74005,0.195101,"Textile"
"18483","Q4","Wool, Raw","Kgs",10017,"Australia",16955474,164.713126,"Textile"
"18484","Q4","Wool, Raw","Kgs",10077,"China P Rp",10684123,8.267866,"Textile"
"18485","Q4","Wool, Raw","Kgs",10189,"Iran",2041618,1.798037,"Textile"
"18486","Q4","Wool, Raw","Kgs",10245,"Malaysia",212114,2.097282,"Textile"
"18487","Q4","Wool, Raw","Kgs",10261,"Mongolia",696905,1.120507,"Textile"
"18488","Q4","Wool, Raw","Kgs",10285,"New Zealand",6449481,28.604873,"Textile"
"18489","Q4","Wool, Raw","Kgs",10309,"Pakistan Ir",7144305,7.19189,"Textile"
"18490","Q4","Wool, Raw","Kgs",10323,"Philippines",29716,0.022458,"Textile"
"18491","Q4","Wool, Raw","Kgs",10437,"Vietnam Soc Rep",35063,0.028366,"Textile"
"18492","Q4","Wool, Raw","Kgs",11191,"Iraq",1616839,1.84338,"Textile"
"18493","Q4","Wool, Raw","Kgs",11207,"Jordan",1402577,1.253109,"Textile"
"18494","Q4","Wool, Raw","Kgs",11219,"Kuwait",625645,0.702061,"Textile"
"18495","Q4","Wool, Raw","Kgs",11225,"Lebanon",91965,0.082441,"Textile"
"18496","Q4","Wool, Raw","Kgs",11351,"Saudi Arab",4188996,3.641035,"Textile"
"18497","Q4","Wool, Raw","Kgs",11391,"Syria",16518803,15.567442,"Textile"
"18498","Q4","Wool, Raw","Kgs",11419,"U Arab Emts",402892,0.371495,"Textile"
"18499","Q4","Wool, Raw","Kgs",12195,"Israel",471183,0.554068,"Textile"
"18500","Q4","Wool, Raw","Kgs",13033,"Belgium",114791,0.226048,"Textile"
"18501","Q4","Wool, Raw","Kgs",13129,"France",48775,0.041215,"Textile"
"18502","Q4","Wool, Raw","Kgs",13147,"Germany",140001,0.234817,"Textile"
"18503","Q4","Wool, Raw","Kgs",13155,"Greece",2061986,1.680061,"Textile"
"18504","Q4","Wool, Raw","Kgs",13197,"Italy",4131517,4.782216,"Textile"
"18505","Q4","Wool, Raw","Kgs",13367,"Spain",382094,0.453145,"Textile"
"18506","Q4","Wool, Raw","Kgs",13421,"U K",2496710,8.686668,"Textile"
"18507","Q4","Wool, Raw","Kgs",14297,"Norway",43569,0.077343,"Textile"
"18508","Q4","Wool, Raw","Kgs",15003,"Albania",194590,0.164532,"Textile"
"18509","Q4","Wool, Raw","Kgs",15092,"Croatia",98578,0.078727,"Textile"
"18510","Q4","Wool, Raw","Kgs",15098,"Czech Republic",38179,0.032633,"Textile"
"18511","Q4","Wool, Raw","Kgs",15145,"Georgia",18232,0.013207,"Textile"
"18512","Q4","Wool, Raw","Kgs",15181,"Hungary",66872,0.042816,"Textile"
"18513","Q4","Wool, Raw","Kgs",15260,"Moldova",130750,0.158557,"Textile"
"18514","Q4","Wool, Raw","Kgs",15343,"Romania",442480,0.294076,"Textile"
"18515","Q4","Wool, Raw","Kgs",15344,"Russia",1835820,4.638914,"Textile"
"18516","Q4","Wool, Raw","Kgs",15410,"Turkmenistan",162701,0.13441,"Textile"
"18517","Q4","Wool, Raw","Kgs",15430,"Uzbekistan",21925,0.018429,"Textile"
"18518","Q4","Wool, Raw","Kgs",16095,"Cyprus",250882,0.200515,"Textile"
"18519","Q4","Wool, Raw","Kgs",16409,"Turkey",1294226,2.28234,"Textile"
"18520","Q5","Wollen Yarn,Fabrics,Madeupsetc","Na",4365,"South Africa",NA,0.637572,"Textile"
"18521","Q5","Wollen Yarn,Fabrics,Madeupsetc","Na",4407,"Tunisia",NA,0.014575,"Textile"
"18522","Q5","Wollen Yarn,Fabrics,Madeupsetc","Na",5059,"Canada",NA,0.254783,"Textile"
"18523","Q5","Wollen Yarn,Fabrics,Madeupsetc","Na",5423,"U S A",NA,1.018086,"Textile"
"18524","Q5","Wollen Yarn,Fabrics,Madeupsetc","Na",6015,"Argentina",NA,0.452735,"Textile"
"18525","Q5","Wollen Yarn,Fabrics,Madeupsetc","Na",6319,"Peru",NA,0.106611,"Textile"
"18526","Q5","Wollen Yarn,Fabrics,Madeupsetc","Na",6427,"Uruguay",NA,0.476489,"Textile"
"18527","Q5","Wollen Yarn,Fabrics,Madeupsetc","Na",9259,"Mexico",NA,0.031172,"Textile"
"18528","Q5","Wollen Yarn,Fabrics,Madeupsetc","Na",10001,"Afghanistan",NA,0.156503,"Textile"
"18529","Q5","Wollen Yarn,Fabrics,Madeupsetc","Na",10017,"Australia",NA,0.049438,"Textile"
"18530","Q5","Wollen Yarn,Fabrics,Madeupsetc","Na",10027,"Bangladesh Pr",NA,0.012474,"Textile"
"18531","Q5","Wollen Yarn,Fabrics,Madeupsetc","Na",10077,"China P Rp",NA,30.243126,"Textile"
"18532","Q5","Wollen Yarn,Fabrics,Madeupsetc","Na",10179,"Hong Kong",NA,0.438186,"Textile"
"18533","Q5","Wollen Yarn,Fabrics,Madeupsetc","Na",10189,"Iran",NA,0.196195,"Textile"
"18534","Q5","Wollen Yarn,Fabrics,Madeupsetc","Na",10205,"Japan",NA,1.082535,"Textile"
"18535","Q5","Wollen Yarn,Fabrics,Madeupsetc","Na",10217,"Korea Rp",NA,0.256737,"Textile"
"18536","Q5","Wollen Yarn,Fabrics,Madeupsetc","Na",10245,"Malaysia",NA,0.153305,"Textile"
"18537","Q5","Wollen Yarn,Fabrics,Madeupsetc","Na",10261,"Mongolia",NA,1.994959,"Textile"
"18538","Q5","Wollen Yarn,Fabrics,Madeupsetc","Na",10273,"Nepal",NA,0.005036,"Textile"
"18539","Q5","Wollen Yarn,Fabrics,Madeupsetc","Na",10285,"New Zealand",NA,0.027264,"Textile"
"18540","Q5","Wollen Yarn,Fabrics,Madeupsetc","Na",10309,"Pakistan Ir",NA,0.648846,"Textile"
"18541","Q5","Wollen Yarn,Fabrics,Madeupsetc","Na",10323,"Philippines",NA,0.194491,"Textile"
